,label,charge
http://dl-learner.org/carcinogenesis#d114_7,2.0,-0.1
http://dl-learner.org/carcinogenesis#d114_8,2.0,-0.68
http://dl-learner.org/carcinogenesis#d114_9,2.0,-0.1
http://dl-learner.org/carcinogenesis#d115_1,2.0,0.8
http://dl-learner.org/carcinogenesis#d115_2,2.0,-0.4
http://dl-learner.org/carcinogenesis#d115_3,2.0,-0.4
http://dl-learner.org/carcinogenesis#d116_1,2.0,-0.102
http://dl-learner.org/carcinogenesis#d116_10,2.0,0.157
http://dl-learner.org/carcinogenesis#d116_11,2.0,-0.102
http://dl-learner.org/carcinogenesis#d116_12,2.0,-0.102
http://dl-learner.org/carcinogenesis#d116_13,2.0,-0.102
http://dl-learner.org/carcinogenesis#d116_14,2.0,-0.102
http://dl-learner.org/carcinogenesis#d116_15,2.0,-0.102
http://dl-learner.org/carcinogenesis#d116_16,2.0,-0.102
http://dl-learner.org/carcinogenesis#d116_17,2.0,0.157
http://dl-learner.org/carcinogenesis#d116_18,2.0,0.157
http://dl-learner.org/carcinogenesis#d116_19,2.0,0.157
http://dl-learner.org/carcinogenesis#d116_2,2.0,-0.102
http://dl-learner.org/carcinogenesis#d116_20,2.0,0.157
http://dl-learner.org/carcinogenesis#d116_21,2.0,0.027
http://dl-learner.org/carcinogenesis#d116_22,2.0,0.427
http://dl-learner.org/carcinogenesis#d116_23,2.0,0.127
http://dl-learner.org/carcinogenesis#d116_24,2.0,-0.173
http://dl-learner.org/carcinogenesis#d116_25,2.0,-0.172
http://dl-learner.org/carcinogenesis#d116_26,2.0,0.078
http://dl-learner.org/carcinogenesis#d116_27,2.0,-0.173
http://dl-learner.org/carcinogenesis#d116_28,2.0,-0.173
http://dl-learner.org/carcinogenesis#d116_3,2.0,-0.102
http://dl-learner.org/carcinogenesis#d116_4,2.0,-0.102
http://dl-learner.org/carcinogenesis#d116_5,2.0,-0.102
http://dl-learner.org/carcinogenesis#d116_6,2.0,-0.102
http://dl-learner.org/carcinogenesis#d116_7,2.0,0.157
http://dl-learner.org/carcinogenesis#d116_8,2.0,0.157
http://dl-learner.org/carcinogenesis#d116_9,2.0,0.157
http://dl-learner.org/carcinogenesis#d117_1,2.0,0.204
http://dl-learner.org/carcinogenesis#d117_10,2.0,0.353
http://dl-learner.org/carcinogenesis#d117_11,2.0,0.054
http://dl-learner.org/carcinogenesis#d117_12,2.0,0.054
http://dl-learner.org/carcinogenesis#d117_13,2.0,0.054
http://dl-learner.org/carcinogenesis#d117_14,2.0,0.054
http://dl-learner.org/carcinogenesis#d117_15,2.0,0.104
http://dl-learner.org/carcinogenesis#d117_16,2.0,0.104
http://dl-learner.org/carcinogenesis#d117_17,2.0,0.353
http://dl-learner.org/carcinogenesis#d117_18,2.0,-0.196
http://dl-learner.org/carcinogenesis#d117_19,2.0,-0.246
http://dl-learner.org/carcinogenesis#d117_2,2.0,-0.196
http://dl-learner.org/carcinogenesis#d117_20,2.0,-0.247
http://dl-learner.org/carcinogenesis#d117_21,2.0,0.154
http://dl-learner.org/carcinogenesis#d117_22,2.0,0.154
http://dl-learner.org/carcinogenesis#d117_23,2.0,-0.297
http://dl-learner.org/carcinogenesis#d117_24,2.0,-0.247
http://dl-learner.org/carcinogenesis#d117_25,2.0,-0.246
http://dl-learner.org/carcinogenesis#d117_26,2.0,0.154
http://dl-learner.org/carcinogenesis#d117_27,2.0,0.154
http://dl-learner.org/carcinogenesis#d117_3,2.0,0.104
http://dl-learner.org/carcinogenesis#d117_4,2.0,0.104
http://dl-learner.org/carcinogenesis#d117_5,2.0,-0.196
http://dl-learner.org/carcinogenesis#d117_6,2.0,0.004
http://dl-learner.org/carcinogenesis#d117_7,2.0,-0.297
http://dl-learner.org/carcinogenesis#d117_8,2.0,0.303
http://dl-learner.org/carcinogenesis#d117_9,2.0,-0.297
http://dl-learner.org/carcinogenesis#d118_1,2.0,-0.019
http://dl-learner.org/carcinogenesis#d118_10,2.0,-0.019
http://dl-learner.org/carcinogenesis#d118_11,2.0,-0.019
http://dl-learner.org/carcinogenesis#d118_12,2.0,0.311
http://dl-learner.org/carcinogenesis#d118_13,2.0,0.241
http://dl-learner.org/carcinogenesis#d118_14,2.0,0.241
http://dl-learner.org/carcinogenesis#d118_15,2.0,0.241
http://dl-learner.org/carcinogenesis#d118_16,2.0,0.241
http://dl-learner.org/carcinogenesis#d118_17,2.0,-0.289
http://dl-learner.org/carcinogenesis#d118_18,2.0,-0.089
http://dl-learner.org/carcinogenesis#d118_19,2.0,-0.089
http://dl-learner.org/carcinogenesis#d118_2,2.0,-0.659
http://dl-learner.org/carcinogenesis#d118_20,2.0,-0.089
http://dl-learner.org/carcinogenesis#d118_21,2.0,0.411
http://dl-learner.org/carcinogenesis#d118_3,2.0,0.98
http://dl-learner.org/carcinogenesis#d118_4,2.0,-0.659
http://dl-learner.org/carcinogenesis#d118_5,2.0,-0.019
http://dl-learner.org/carcinogenesis#d118_6,2.0,-0.659
http://dl-learner.org/carcinogenesis#d118_7,2.0,-0.019
http://dl-learner.org/carcinogenesis#d118_8,2.0,-0.019
http://dl-learner.org/carcinogenesis#d118_9,2.0,-0.019
http://dl-learner.org/carcinogenesis#d119_1,2.0,-0.327
http://dl-learner.org/carcinogenesis#d119_10,2.0,0.073
http://dl-learner.org/carcinogenesis#d119_11,2.0,0.022
http://dl-learner.org/carcinogenesis#d119_12,2.0,0.022
http://dl-learner.org/carcinogenesis#d119_13,2.0,0.022
http://dl-learner.org/carcinogenesis#d119_14,2.0,-0.027
http://dl-learner.org/carcinogenesis#d119_15,2.0,0.073
http://dl-learner.org/carcinogenesis#d119_16,2.0,0.022
http://dl-learner.org/carcinogenesis#d119_17,2.0,0.022
http://dl-learner.org/carcinogenesis#d119_18,2.0,-0.227
http://dl-learner.org/carcinogenesis#d119_19,2.0,0.022
http://dl-learner.org/carcinogenesis#d119_2,2.0,0.073
http://dl-learner.org/carcinogenesis#d119_20,2.0,0.022
http://dl-learner.org/carcinogenesis#d119_3,2.0,0.023
http://dl-learner.org/carcinogenesis#d119_4,2.0,0.023
http://dl-learner.org/carcinogenesis#d119_5,2.0,0.022
http://dl-learner.org/carcinogenesis#d119_6,2.0,0.073
http://dl-learner.org/carcinogenesis#d119_7,2.0,0.022
http://dl-learner.org/carcinogenesis#d119_8,2.0,0.022
http://dl-learner.org/carcinogenesis#d119_9,2.0,0.023
http://dl-learner.org/carcinogenesis#d11_1,2.0,-0.147
http://dl-learner.org/carcinogenesis#d11_10,2.0,-0.798
http://dl-learner.org/carcinogenesis#d11_11,2.0,-0.798
http://dl-learner.org/carcinogenesis#d11_12,2.0,-0.248
http://dl-learner.org/carcinogenesis#d11_13,2.0,0.073
http://dl-learner.org/carcinogenesis#d11_14,2.0,0.032
http://dl-learner.org/carcinogenesis#d11_15,2.0,0.032
http://dl-learner.org/carcinogenesis#d11_16,2.0,0.032
http://dl-learner.org/carcinogenesis#d11_17,2.0,0.313
http://dl-learner.org/carcinogenesis#d11_18,2.0,0.313
http://dl-learner.org/carcinogenesis#d11_19,2.0,0.312
http://dl-learner.org/carcinogenesis#d11_2,2.0,0.163
http://dl-learner.org/carcinogenesis#d11_20,2.0,0.313
http://dl-learner.org/carcinogenesis#d11_3,2.0,0.183
http://dl-learner.org/carcinogenesis#d11_4,2.0,-0.147
http://dl-learner.org/carcinogenesis#d11_5,2.0,0.183
http://dl-learner.org/carcinogenesis#d11_6,2.0,-0.147
http://dl-learner.org/carcinogenesis#d11_7,2.0,0.112
http://dl-learner.org/carcinogenesis#d11_8,2.0,0.112
http://dl-learner.org/carcinogenesis#d11_9,2.0,0.112
http://dl-learner.org/carcinogenesis#d120_1,2.0,-0.075
http://dl-learner.org/carcinogenesis#d120_10,2.0,0.185
http://dl-learner.org/carcinogenesis#d120_11,2.0,-0.145
http://dl-learner.org/carcinogenesis#d120_12,2.0,-0.145
http://dl-learner.org/carcinogenesis#d120_2,2.0,-0.075
http://dl-learner.org/carcinogenesis#d120_3,2.0,-0.075
http://dl-learner.org/carcinogenesis#d120_4,2.0,-0.075
http://dl-learner.org/carcinogenesis#d120_5,2.0,-0.075
http://dl-learner.org/carcinogenesis#d120_6,2.0,-0.075
http://dl-learner.org/carcinogenesis#d120_7,2.0,0.185
http://dl-learner.org/carcinogenesis#d120_8,2.0,0.185
http://dl-learner.org/carcinogenesis#d120_9,2.0,0.185
http://dl-learner.org/carcinogenesis#d121_1,2.0,-0.114
http://dl-learner.org/carcinogenesis#d121_10,2.0,-0.014
http://dl-learner.org/carcinogenesis#d121_11,2.0,0.056
http://dl-learner.org/carcinogenesis#d121_12,2.0,0.056
http://dl-learner.org/carcinogenesis#d121_13,2.0,-0.114
http://dl-learner.org/carcinogenesis#d121_14,2.0,-0.114
http://dl-learner.org/carcinogenesis#d121_15,2.0,-0.114
http://dl-learner.org/carcinogenesis#d121_16,2.0,-0.114
http://dl-learner.org/carcinogenesis#d121_17,2.0,-0.283
http://dl-learner.org/carcinogenesis#d121_18,2.0,0.137
http://dl-learner.org/carcinogenesis#d121_19,2.0,0.137
http://dl-learner.org/carcinogenesis#d121_2,2.0,-0.014
http://dl-learner.org/carcinogenesis#d121_20,2.0,-0.014
http://dl-learner.org/carcinogenesis#d121_21,2.0,0.137
http://dl-learner.org/carcinogenesis#d121_22,2.0,0.137
http://dl-learner.org/carcinogenesis#d121_23,2.0,0.137
http://dl-learner.org/carcinogenesis#d121_24,2.0,0.137
http://dl-learner.org/carcinogenesis#d121_25,2.0,0.487
http://dl-learner.org/carcinogenesis#d121_26,2.0,-0.114
http://dl-learner.org/carcinogenesis#d121_27,2.0,-0.114
http://dl-learner.org/carcinogenesis#d121_3,2.0,-0.064
http://dl-learner.org/carcinogenesis#d121_4,2.0,-0.064
http://dl-learner.org/carcinogenesis#d121_5,2.0,-0.014
http://dl-learner.org/carcinogenesis#d121_6,2.0,-0.114
http://dl-learner.org/carcinogenesis#d121_7,2.0,-0.014
http://dl-learner.org/carcinogenesis#d121_8,2.0,-0.014
http://dl-learner.org/carcinogenesis#d121_9,2.0,-0.014
http://dl-learner.org/carcinogenesis#d122_1,2.0,0.176
http://dl-learner.org/carcinogenesis#d122_10,2.0,0.127
http://dl-learner.org/carcinogenesis#d122_11,2.0,-0.134
http://dl-learner.org/carcinogenesis#d122_12,2.0,-0.134
http://dl-learner.org/carcinogenesis#d122_13,2.0,0.176
http://dl-learner.org/carcinogenesis#d122_14,2.0,-0.133
http://dl-learner.org/carcinogenesis#d122_15,2.0,-0.133
http://dl-learner.org/carcinogenesis#d122_16,2.0,-0.134
http://dl-learner.org/carcinogenesis#d122_17,2.0,0.127
http://dl-learner.org/carcinogenesis#d122_18,2.0,0.127
http://dl-learner.org/carcinogenesis#d122_19,2.0,0.127
http://dl-learner.org/carcinogenesis#d122_2,2.0,-0.133
http://dl-learner.org/carcinogenesis#d122_20,2.0,0.127
http://dl-learner.org/carcinogenesis#d122_21,2.0,-0.003
http://dl-learner.org/carcinogenesis#d122_22,2.0,0.496
http://dl-learner.org/carcinogenesis#d122_23,2.0,0.097
http://dl-learner.org/carcinogenesis#d122_24,2.0,-0.204
http://dl-learner.org/carcinogenesis#d122_25,2.0,-0.204
http://dl-learner.org/carcinogenesis#d122_26,2.0,-0.204
http://dl-learner.org/carcinogenesis#d122_27,2.0,-0.234
http://dl-learner.org/carcinogenesis#d122_28,2.0,0.087
http://dl-learner.org/carcinogenesis#d122_29,2.0,0.047
http://dl-learner.org/carcinogenesis#d122_3,2.0,-0.133
http://dl-learner.org/carcinogenesis#d122_30,2.0,0.047
http://dl-learner.org/carcinogenesis#d122_31,2.0,0.047
http://dl-learner.org/carcinogenesis#d122_32,2.0,-0.234
http://dl-learner.org/carcinogenesis#d122_33,2.0,0.087
http://dl-learner.org/carcinogenesis#d122_34,2.0,0.047
http://dl-learner.org/carcinogenesis#d122_35,2.0,0.047
http://dl-learner.org/carcinogenesis#d122_36,2.0,0.047
http://dl-learner.org/carcinogenesis#d122_4,2.0,-0.133
http://dl-learner.org/carcinogenesis#d122_5,2.0,-0.133
http://dl-learner.org/carcinogenesis#d122_6,2.0,-0.134
http://dl-learner.org/carcinogenesis#d122_7,2.0,0.127
http://dl-learner.org/carcinogenesis#d122_8,2.0,0.127
http://dl-learner.org/carcinogenesis#d122_9,2.0,0.127
http://dl-learner.org/carcinogenesis#d123_1,2.0,-0.138
http://dl-learner.org/carcinogenesis#d123_10,2.0,-0.138
http://dl-learner.org/carcinogenesis#d123_11,2.0,-0.088
http://dl-learner.org/carcinogenesis#d123_12,2.0,-0.138
http://dl-learner.org/carcinogenesis#d123_13,2.0,0.062
http://dl-learner.org/carcinogenesis#d123_14,2.0,0.062
http://dl-learner.org/carcinogenesis#d123_15,2.0,0.062
http://dl-learner.org/carcinogenesis#d123_16,2.0,0.062
http://dl-learner.org/carcinogenesis#d123_17,2.0,0.062
http://dl-learner.org/carcinogenesis#d123_18,2.0,-0.388
http://dl-learner.org/carcinogenesis#d123_19,2.0,0.612
http://dl-learner.org/carcinogenesis#d123_2,2.0,-0.088
http://dl-learner.org/carcinogenesis#d123_20,2.0,-0.588
http://dl-learner.org/carcinogenesis#d123_21,2.0,-0.538
http://dl-learner.org/carcinogenesis#d123_22,2.0,0.262
http://dl-learner.org/carcinogenesis#d123_23,2.0,-0.538
http://dl-learner.org/carcinogenesis#d123_24,2.0,0.312
http://dl-learner.org/carcinogenesis#d123_25,2.0,0.312
http://dl-learner.org/carcinogenesis#d123_3,2.0,0.062
http://dl-learner.org/carcinogenesis#d123_4,2.0,0.062
http://dl-learner.org/carcinogenesis#d123_5,2.0,0.062
http://dl-learner.org/carcinogenesis#d123_6,2.0,-0.088
http://dl-learner.org/carcinogenesis#d123_7,2.0,0.062
http://dl-learner.org/carcinogenesis#d123_8,2.0,0.062
http://dl-learner.org/carcinogenesis#d123_9,2.0,0.612
http://dl-learner.org/carcinogenesis#d124_1,2.0,-0.378
http://dl-learner.org/carcinogenesis#d124_10,2.0,-0.108
http://dl-learner.org/carcinogenesis#d124_11,2.0,-0.108
http://dl-learner.org/carcinogenesis#d124_12,2.0,-0.108
http://dl-learner.org/carcinogenesis#d124_13,2.0,-0.108
http://dl-learner.org/carcinogenesis#d124_14,2.0,-0.108
http://dl-learner.org/carcinogenesis#d124_15,2.0,0.152
http://dl-learner.org/carcinogenesis#d124_16,2.0,0.152
http://dl-learner.org/carcinogenesis#d124_17,2.0,0.152
http://dl-learner.org/carcinogenesis#d124_18,2.0,0.152
http://dl-learner.org/carcinogenesis#d124_19,2.0,-0.178
http://dl-learner.org/carcinogenesis#d124_2,2.0,0.622
http://dl-learner.org/carcinogenesis#d124_20,2.0,0.022
http://dl-learner.org/carcinogenesis#d124_21,2.0,0.322
http://dl-learner.org/carcinogenesis#d124_22,2.0,-0.078
http://dl-learner.org/carcinogenesis#d124_23,2.0,0.072
http://dl-learner.org/carcinogenesis#d124_24,2.0,0.072
http://dl-learner.org/carcinogenesis#d124_25,2.0,-0.128
http://dl-learner.org/carcinogenesis#d124_26,2.0,0.072
http://dl-learner.org/carcinogenesis#d124_27,2.0,0.072
http://dl-learner.org/carcinogenesis#d124_28,2.0,0.072
http://dl-learner.org/carcinogenesis#d124_29,2.0,0.072
http://dl-learner.org/carcinogenesis#d124_3,2.0,-0.378
http://dl-learner.org/carcinogenesis#d124_30,2.0,0.072
http://dl-learner.org/carcinogenesis#d124_4,2.0,-0.528
http://dl-learner.org/carcinogenesis#d124_5,2.0,0.372
http://dl-learner.org/carcinogenesis#d124_6,2.0,0.322
http://dl-learner.org/carcinogenesis#d124_7,2.0,-0.228
http://dl-learner.org/carcinogenesis#d124_8,2.0,-0.228
http://dl-learner.org/carcinogenesis#d124_9,2.0,-0.108
http://dl-learner.org/carcinogenesis#d125_1,2.0,-0.097
http://dl-learner.org/carcinogenesis#d125_10,2.0,0.163
http://dl-learner.org/carcinogenesis#d125_11,2.0,-0.097
http://dl-learner.org/carcinogenesis#d125_12,2.0,-0.097
http://dl-learner.org/carcinogenesis#d125_13,2.0,-0.097
http://dl-learner.org/carcinogenesis#d125_14,2.0,-0.097
http://dl-learner.org/carcinogenesis#d125_15,2.0,-0.097
http://dl-learner.org/carcinogenesis#d125_16,2.0,-0.097
http://dl-learner.org/carcinogenesis#d125_17,2.0,0.163
http://dl-learner.org/carcinogenesis#d125_18,2.0,0.163
http://dl-learner.org/carcinogenesis#d125_19,2.0,0.163
http://dl-learner.org/carcinogenesis#d125_2,2.0,-0.097
http://dl-learner.org/carcinogenesis#d125_20,2.0,0.163
http://dl-learner.org/carcinogenesis#d125_21,2.0,0.033
http://dl-learner.org/carcinogenesis#d125_22,2.0,0.532
http://dl-learner.org/carcinogenesis#d125_23,2.0,0.133
http://dl-learner.org/carcinogenesis#d125_24,2.0,-0.167
http://dl-learner.org/carcinogenesis#d125_25,2.0,-0.167
http://dl-learner.org/carcinogenesis#d125_26,2.0,-0.168
http://dl-learner.org/carcinogenesis#d125_27,2.0,-0.168
http://dl-learner.org/carcinogenesis#d125_28,2.0,-0.168
http://dl-learner.org/carcinogenesis#d125_3,2.0,-0.097
http://dl-learner.org/carcinogenesis#d125_4,2.0,-0.097
http://dl-learner.org/carcinogenesis#d125_5,2.0,-0.097
http://dl-learner.org/carcinogenesis#d125_6,2.0,-0.097
http://dl-learner.org/carcinogenesis#d125_7,2.0,0.163
http://dl-learner.org/carcinogenesis#d125_8,2.0,0.163
http://dl-learner.org/carcinogenesis#d125_9,2.0,0.163
http://dl-learner.org/carcinogenesis#d126_1,2.0,0.15
http://dl-learner.org/carcinogenesis#d126_10,2.0,-0.2
http://dl-learner.org/carcinogenesis#d126_11,2.0,-0.2
http://dl-learner.org/carcinogenesis#d126_12,2.0,-0.2
http://dl-learner.org/carcinogenesis#d126_13,2.0,0.05
http://dl-learner.org/carcinogenesis#d126_14,2.0,0.05
http://dl-learner.org/carcinogenesis#d126_15,2.0,0.05
http://dl-learner.org/carcinogenesis#d126_16,2.0,0.05
http://dl-learner.org/carcinogenesis#d126_17,2.0,0.05
http://dl-learner.org/carcinogenesis#d126_18,2.0,0.05
http://dl-learner.org/carcinogenesis#d126_2,2.0,0.15
http://dl-learner.org/carcinogenesis#d126_3,2.0,0.15
http://dl-learner.org/carcinogenesis#d126_4,2.0,0.15
http://dl-learner.org/carcinogenesis#d126_5,2.0,0.15
http://dl-learner.org/carcinogenesis#d126_6,2.0,0.15
http://dl-learner.org/carcinogenesis#d126_7,2.0,-0.2
http://dl-learner.org/carcinogenesis#d126_8,2.0,-0.2
http://dl-learner.org/carcinogenesis#d126_9,2.0,-0.2
http://dl-learner.org/carcinogenesis#d127_1,2.0,-0.003
http://dl-learner.org/carcinogenesis#d127_10,2.0,-0.073
http://dl-learner.org/carcinogenesis#d127_11,2.0,-0.073
http://dl-learner.org/carcinogenesis#d127_12,2.0,0.928
http://dl-learner.org/carcinogenesis#d127_13,2.0,-0.272
http://dl-learner.org/carcinogenesis#d127_14,2.0,-0.273
http://dl-learner.org/carcinogenesis#d127_2,2.0,-0.003
http://dl-learner.org/carcinogenesis#d127_3,2.0,-0.003
http://dl-learner.org/carcinogenesis#d127_4,2.0,-0.003
http://dl-learner.org/carcinogenesis#d127_5,2.0,-0.003
http://dl-learner.org/carcinogenesis#d127_6,2.0,-0.003
http://dl-learner.org/carcinogenesis#d127_7,2.0,-0.073
http://dl-learner.org/carcinogenesis#d127_8,2.0,-0.073
http://dl-learner.org/carcinogenesis#d127_9,2.0,-0.073
http://dl-learner.org/carcinogenesis#d128_1,2.0,-0.026
http://dl-learner.org/carcinogenesis#d128_10,2.0,-0.026
http://dl-learner.org/carcinogenesis#d128_11,2.0,-0.026
http://dl-learner.org/carcinogenesis#d128_12,2.0,-0.026
http://dl-learner.org/carcinogenesis#d128_13,2.0,-0.295
http://dl-learner.org/carcinogenesis#d128_14,2.0,0.124
http://dl-learner.org/carcinogenesis#d128_15,2.0,0.125
http://dl-learner.org/carcinogenesis#d128_16,2.0,-0.076
http://dl-learner.org/carcinogenesis#d128_17,2.0,0.125
http://dl-learner.org/carcinogenesis#d128_18,2.0,0.475
http://dl-learner.org/carcinogenesis#d128_19,2.0,-0.125
http://dl-learner.org/carcinogenesis#d128_2,2.0,-0.076
http://dl-learner.org/carcinogenesis#d128_20,2.0,-0.125
http://dl-learner.org/carcinogenesis#d128_21,2.0,-0.125
http://dl-learner.org/carcinogenesis#d128_22,2.0,-0.125
http://dl-learner.org/carcinogenesis#d128_23,2.0,-0.076
http://dl-learner.org/carcinogenesis#d128_24,2.0,0.044
http://dl-learner.org/carcinogenesis#d128_25,2.0,0.125
http://dl-learner.org/carcinogenesis#d128_26,2.0,0.044
http://dl-learner.org/carcinogenesis#d128_27,2.0,-0.125
http://dl-learner.org/carcinogenesis#d128_3,2.0,-0.026
http://dl-learner.org/carcinogenesis#d128_4,2.0,0.225
http://dl-learner.org/carcinogenesis#d128_5,2.0,-0.125
http://dl-learner.org/carcinogenesis#d128_6,2.0,-0.026
http://dl-learner.org/carcinogenesis#d128_7,2.0,0.124
http://dl-learner.org/carcinogenesis#d128_8,2.0,-0.026
http://dl-learner.org/carcinogenesis#d128_9,2.0,0.044
http://dl-learner.org/carcinogenesis#d129_1,2.0,-0.224
http://dl-learner.org/carcinogenesis#d129_10,2.0,0.027
http://dl-learner.org/carcinogenesis#d129_11,2.0,0.027
http://dl-learner.org/carcinogenesis#d129_12,2.0,0.027
http://dl-learner.org/carcinogenesis#d129_2,2.0,0.376
http://dl-learner.org/carcinogenesis#d129_3,2.0,-0.224
http://dl-learner.org/carcinogenesis#d129_4,2.0,-0.224
http://dl-learner.org/carcinogenesis#d129_5,2.0,0.067
http://dl-learner.org/carcinogenesis#d129_6,2.0,0.027
http://dl-learner.org/carcinogenesis#d129_7,2.0,0.027
http://dl-learner.org/carcinogenesis#d129_8,2.0,0.027
http://dl-learner.org/carcinogenesis#d129_9,2.0,0.067
http://dl-learner.org/carcinogenesis#d12_1,2.0,-0.137
http://dl-learner.org/carcinogenesis#d12_10,2.0,-0.786
http://dl-learner.org/carcinogenesis#d12_11,2.0,-0.786
http://dl-learner.org/carcinogenesis#d12_12,2.0,0.323
http://dl-learner.org/carcinogenesis#d12_13,2.0,0.323
http://dl-learner.org/carcinogenesis#d12_14,2.0,0.323
http://dl-learner.org/carcinogenesis#d12_15,2.0,0.324
http://dl-learner.org/carcinogenesis#d12_16,2.0,-0.007
http://dl-learner.org/carcinogenesis#d12_17,2.0,0.043
http://dl-learner.org/carcinogenesis#d12_18,2.0,0.043
http://dl-learner.org/carcinogenesis#d12_19,2.0,0.043
http://dl-learner.org/carcinogenesis#d12_2,2.0,-0.187
http://dl-learner.org/carcinogenesis#d12_3,2.0,0.193
http://dl-learner.org/carcinogenesis#d12_4,2.0,-0.137
http://dl-learner.org/carcinogenesis#d12_5,2.0,0.193
http://dl-learner.org/carcinogenesis#d12_6,2.0,-0.137
http://dl-learner.org/carcinogenesis#d12_7,2.0,0.123
http://dl-learner.org/carcinogenesis#d12_8,2.0,0.123
http://dl-learner.org/carcinogenesis#d12_9,2.0,0.123
http://dl-learner.org/carcinogenesis#d130_1,2.0,-0.093
http://dl-learner.org/carcinogenesis#d130_10,2.0,0.167
http://dl-learner.org/carcinogenesis#d130_11,2.0,-0.163
http://dl-learner.org/carcinogenesis#d130_12,2.0,-0.163
http://dl-learner.org/carcinogenesis#d130_13,2.0,-0.163
http://dl-learner.org/carcinogenesis#d130_14,2.0,0.137
http://dl-learner.org/carcinogenesis#d130_15,2.0,0.468
http://dl-learner.org/carcinogenesis#d130_16,2.0,0.468
http://dl-learner.org/carcinogenesis#d130_17,2.0,-0.462
