,DSSTox_CID,DSSTox_Generic_SID,DSSTox_RID,LOG_ER_RBA,STRUCTURE_MolecularWeight
http://dl-learner.org/nctrer/102/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/102/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/102/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/102/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/102/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/102/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/103/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom25,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom26,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom27,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom28,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom29,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom30,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom31,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/104/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/105/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/106/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/106/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/106/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/106/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/106/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/106/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/106/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/106/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/106/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/106/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/106/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/106/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/107/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/107/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/107/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/107/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/107/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/107/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/107/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/107/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/107/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/107/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/107/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/107/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/108/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/108/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/108/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/108/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/108/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/108/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/108/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/108/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/108/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/108/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/108/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/108/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/109/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/109/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/109/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/109/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/109/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/109/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/109/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/109/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/109/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/109/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/11/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/110/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/111/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/111/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/111/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/111/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/111/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/111/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/111/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/111/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/111/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/111/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/111/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom25,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom26,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom27,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom28,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom29,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/112/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/113/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/113/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/113/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/113/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/113/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/113/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/113/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/113/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/113/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/113/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/113/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/114/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/115/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/116/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/116/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/116/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/116/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/116/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/116/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/116/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/116/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/117/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/118/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/119/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/12/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/120/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/121/atom23,0.0,0.0,0.0,0.0,0.0
