,label,act,logp,lumo,charge
http://dl-learner.org/mutagenesis#d104_38,2.0,,,,0.059
http://dl-learner.org/mutagenesis#d104_4,2.0,,,,-0.091
http://dl-learner.org/mutagenesis#d104_5,2.0,,,,0.009
http://dl-learner.org/mutagenesis#d104_6,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d104_7,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d104_8,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d104_9,2.0,,,,0.009
http://dl-learner.org/mutagenesis#d105_1,2.0,,,,-0.084
http://dl-learner.org/mutagenesis#d105_10,2.0,,,,-0.054
http://dl-learner.org/mutagenesis#d105_11,2.0,,,,0.435
http://dl-learner.org/mutagenesis#d105_12,2.0,,,,-0.725
http://dl-learner.org/mutagenesis#d105_13,2.0,,,,-0.084
http://dl-learner.org/mutagenesis#d105_14,2.0,,,,0.176
http://dl-learner.org/mutagenesis#d105_15,2.0,,,,-0.084
http://dl-learner.org/mutagenesis#d105_16,2.0,,,,-0.084
http://dl-learner.org/mutagenesis#d105_17,2.0,,,,0.296
http://dl-learner.org/mutagenesis#d105_18,2.0,,,,-0.725
http://dl-learner.org/mutagenesis#d105_19,2.0,,,,0.176
http://dl-learner.org/mutagenesis#d105_2,2.0,,,,-0.084
http://dl-learner.org/mutagenesis#d105_20,2.0,,,,0.176
http://dl-learner.org/mutagenesis#d105_21,2.0,,,,0.176
http://dl-learner.org/mutagenesis#d105_22,2.0,,,,0.845
http://dl-learner.org/mutagenesis#d105_23,2.0,,,,-0.354
http://dl-learner.org/mutagenesis#d105_24,2.0,,,,-0.354
http://dl-learner.org/mutagenesis#d105_3,2.0,,,,-0.084
http://dl-learner.org/mutagenesis#d105_4,2.0,,,,-0.054
http://dl-learner.org/mutagenesis#d105_5,2.0,,,,0.046
http://dl-learner.org/mutagenesis#d105_6,2.0,,,,-0.084
http://dl-learner.org/mutagenesis#d105_7,2.0,,,,0.176
http://dl-learner.org/mutagenesis#d105_8,2.0,,,,0.176
http://dl-learner.org/mutagenesis#d105_9,2.0,,,,0.176
http://dl-learner.org/mutagenesis#d106_1,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d106_10,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d106_11,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d106_12,2.0,,,,0.011
http://dl-learner.org/mutagenesis#d106_13,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d106_14,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d106_15,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d106_16,2.0,,,,0.011
http://dl-learner.org/mutagenesis#d106_17,2.0,,,,0.262
http://dl-learner.org/mutagenesis#d106_18,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d106_19,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d106_2,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d106_20,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d106_21,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d106_22,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d106_23,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d106_24,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d106_25,2.0,,,,0.812
http://dl-learner.org/mutagenesis#d106_26,2.0,,,,-0.638
http://dl-learner.org/mutagenesis#d106_27,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d106_28,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d106_29,2.0,,,,0.412
http://dl-learner.org/mutagenesis#d106_3,2.0,,,,0.011
http://dl-learner.org/mutagenesis#d106_4,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d106_5,2.0,,,,0.011
http://dl-learner.org/mutagenesis#d106_6,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d106_7,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d106_8,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d106_9,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d107_1,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d107_10,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d107_11,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d107_12,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d107_13,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d107_14,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d107_15,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d107_16,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d107_17,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d107_18,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d107_19,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d107_2,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d107_20,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d107_21,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d107_22,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d107_23,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d107_24,2.0,,,,0.816
http://dl-learner.org/mutagenesis#d107_25,2.0,,,,0.816
http://dl-learner.org/mutagenesis#d107_26,2.0,,,,0.816
http://dl-learner.org/mutagenesis#d107_27,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d107_28,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d107_29,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d107_3,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d107_30,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d107_31,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d107_32,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d107_4,2.0,,,,-0.085
http://dl-learner.org/mutagenesis#d107_5,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d107_6,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d107_7,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d107_8,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d107_9,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d108_1,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d108_10,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d108_11,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d108_12,2.0,,,,0.008
http://dl-learner.org/mutagenesis#d108_13,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d108_14,2.0,,,,0.008
http://dl-learner.org/mutagenesis#d108_15,2.0,,,,0.008
http://dl-learner.org/mutagenesis#d108_16,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d108_17,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d108_18,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d108_19,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d108_2,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d108_20,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d108_21,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d108_22,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d108_23,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d108_24,2.0,,,,0.809
http://dl-learner.org/mutagenesis#d108_25,2.0,,,,-0.391
http://dl-learner.org/mutagenesis#d108_26,2.0,,,,-0.391
http://dl-learner.org/mutagenesis#d108_27,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d108_28,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d108_3,2.0,,,,0.008
http://dl-learner.org/mutagenesis#d108_4,2.0,,,,-0.092
http://dl-learner.org/mutagenesis#d108_5,2.0,,,,0.008
http://dl-learner.org/mutagenesis#d108_6,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d108_7,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d108_8,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d108_9,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d109_1,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d109_10,2.0,,,,-0.083
http://dl-learner.org/mutagenesis#d109_11,2.0,,,,0.017
http://dl-learner.org/mutagenesis#d109_12,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d109_13,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d109_14,2.0,,,,0.017
http://dl-learner.org/mutagenesis#d109_15,2.0,,,,0.017
http://dl-learner.org/mutagenesis#d109_16,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d109_17,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d109_18,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d109_19,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d109_2,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d109_20,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d109_21,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d109_22,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d109_23,2.0,,,,0.818
http://dl-learner.org/mutagenesis#d109_24,2.0,,,,0.818
http://dl-learner.org/mutagenesis#d109_25,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d109_26,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d109_27,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d109_28,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d109_29,2.0,,,,0.148
http://dl-learner.org/mutagenesis#d109_3,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d109_30,2.0,,,,0.148
http://dl-learner.org/mutagenesis#d109_31,2.0,,,,0.148
http://dl-learner.org/mutagenesis#d109_32,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d109_33,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d109_34,2.0,,,,0.148
http://dl-learner.org/mutagenesis#d109_35,2.0,,,,0.148
http://dl-learner.org/mutagenesis#d109_36,2.0,,,,0.148
http://dl-learner.org/mutagenesis#d109_37,2.0,,,,0.148
http://dl-learner.org/mutagenesis#d109_38,2.0,,,,0.148
http://dl-learner.org/mutagenesis#d109_4,2.0,,,,0.017
http://dl-learner.org/mutagenesis#d109_5,2.0,,,,-0.083
http://dl-learner.org/mutagenesis#d109_6,2.0,,,,0.017
http://dl-learner.org/mutagenesis#d109_7,2.0,,,,0.017
http://dl-learner.org/mutagenesis#d109_8,2.0,,,,-0.083
http://dl-learner.org/mutagenesis#d109_9,2.0,,,,-0.083
http://dl-learner.org/mutagenesis#d10_1,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d10_10,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d10_11,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d10_12,2.0,,,,0.011
http://dl-learner.org/mutagenesis#d10_13,2.0,,,,0.011
http://dl-learner.org/mutagenesis#d10_14,2.0,,,,0.812
http://dl-learner.org/mutagenesis#d10_15,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d10_16,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d10_17,2.0,,,,0.011
http://dl-learner.org/mutagenesis#d10_18,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d10_19,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d10_2,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d10_20,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d10_21,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d10_22,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d10_23,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d10_24,2.0,,,,0.061
http://dl-learner.org/mutagenesis#d10_25,2.0,,,,0.061
http://dl-learner.org/mutagenesis#d10_26,2.0,,,,0.061
http://dl-learner.org/mutagenesis#d10_27,2.0,,,,0.061
http://dl-learner.org/mutagenesis#d10_28,2.0,,,,0.061
http://dl-learner.org/mutagenesis#d10_3,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d10_4,2.0,,,,0.011
http://dl-learner.org/mutagenesis#d10_5,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d10_6,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d10_7,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d10_8,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d10_9,2.0,,,,-0.168
http://dl-learner.org/mutagenesis#d110_1,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d110_10,2.0,,,,0.017
http://dl-learner.org/mutagenesis#d110_11,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d110_12,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d110_13,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d110_14,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d110_15,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d110_16,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d110_17,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d110_18,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d110_19,2.0,,,,0.818
http://dl-learner.org/mutagenesis#d110_2,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d110_20,2.0,,,,0.818
http://dl-learner.org/mutagenesis#d110_21,2.0,,,,0.818
http://dl-learner.org/mutagenesis#d110_22,2.0,,,,0.818
http://dl-learner.org/mutagenesis#d110_23,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d110_24,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d110_25,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d110_26,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#d110_27,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#d110_28,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d110_29,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d110_3,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d110_30,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d110_4,2.0,,,,0.017
http://dl-learner.org/mutagenesis#d110_5,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d110_6,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d110_7,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d110_8,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d110_9,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d111_1,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d111_10,2.0,,,,0.238
http://dl-learner.org/mutagenesis#d111_11,2.0,,,,-0.421
http://dl-learner.org/mutagenesis#d111_12,2.0,,,,0.208
http://dl-learner.org/mutagenesis#d111_13,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d111_14,2.0,,,,0.809
http://dl-learner.org/mutagenesis#d111_15,2.0,,,,-0.392
http://dl-learner.org/mutagenesis#d111_16,2.0,,,,-0.392
http://dl-learner.org/mutagenesis#d111_2,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d111_3,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d111_4,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d111_5,2.0,,,,0.008
http://dl-learner.org/mutagenesis#d111_6,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d111_7,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d111_8,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d111_9,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d112_1,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d112_10,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d112_11,2.0,,,,-0.124
http://dl-learner.org/mutagenesis#d112_12,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d112_13,2.0,,,,0.005
http://dl-learner.org/mutagenesis#d112_14,2.0,,,,0.136
http://dl-learner.org/mutagenesis#d112_15,2.0,,,,0.136
http://dl-learner.org/mutagenesis#d112_16,2.0,,,,-0.095
http://dl-learner.org/mutagenesis#d112_17,2.0,,,,-0.095
http://dl-learner.org/mutagenesis#d112_18,2.0,,,,0.055
http://dl-learner.org/mutagenesis#d112_19,2.0,,,,0.055
http://dl-learner.org/mutagenesis#d112_2,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d112_20,2.0,,,,0.055
http://dl-learner.org/mutagenesis#d112_21,2.0,,,,0.055
http://dl-learner.org/mutagenesis#d112_22,2.0,,,,0.806
http://dl-learner.org/mutagenesis#d112_23,2.0,,,,-0.394
http://dl-learner.org/mutagenesis#d112_24,2.0,,,,-0.394
http://dl-learner.org/mutagenesis#d112_3,2.0,,,,0.005
http://dl-learner.org/mutagenesis#d112_4,2.0,,,,0.005
http://dl-learner.org/mutagenesis#d112_5,2.0,,,,0.005
http://dl-learner.org/mutagenesis#d112_6,2.0,,,,-0.124
http://dl-learner.org/mutagenesis#d112_7,2.0,,,,0.136
http://dl-learner.org/mutagenesis#d112_8,2.0,,,,0.136
http://dl-learner.org/mutagenesis#d112_9,2.0,,,,0.136
http://dl-learner.org/mutagenesis#d113_1,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#d113_10,2.0,,,,-0.77
http://dl-learner.org/mutagenesis#d113_11,2.0,,,,0.81
http://dl-learner.org/mutagenesis#d113_12,2.0,,,,0.81
http://dl-learner.org/mutagenesis#d113_13,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#d113_14,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#d113_15,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#d113_16,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#d113_17,2.0,,,,0.34
http://dl-learner.org/mutagenesis#d113_18,2.0,,,,0.34
http://dl-learner.org/mutagenesis#d113_2,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#d113_3,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#d113_4,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#d113_5,2.0,,,,0.21
http://dl-learner.org/mutagenesis#d113_6,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#d113_7,2.0,,,,0.14
http://dl-learner.org/mutagenesis#d113_8,2.0,,,,0.14
http://dl-learner.org/mutagenesis#d113_9,2.0,,,,0.14
http://dl-learner.org/mutagenesis#d114_1,2.0,,,,-0.128
http://dl-learner.org/mutagenesis#d114_10,2.0,,,,0.132
http://dl-learner.org/mutagenesis#d114_11,2.0,,,,0.002
http://dl-learner.org/mutagenesis#d114_12,2.0,,,,-0.128
http://dl-learner.org/mutagenesis#d114_13,2.0,,,,-0.128
http://dl-learner.org/mutagenesis#d114_14,2.0,,,,-0.128
http://dl-learner.org/mutagenesis#d114_15,2.0,,,,-0.128
http://dl-learner.org/mutagenesis#d114_16,2.0,,,,0.202
http://dl-learner.org/mutagenesis#d114_17,2.0,,,,0.132
http://dl-learner.org/mutagenesis#d114_18,2.0,,,,0.132
http://dl-learner.org/mutagenesis#d114_19,2.0,,,,0.132
http://dl-learner.org/mutagenesis#d114_2,2.0,,,,-0.128
http://dl-learner.org/mutagenesis#d114_20,2.0,,,,0.132
http://dl-learner.org/mutagenesis#d114_21,2.0,,,,-0.779
http://dl-learner.org/mutagenesis#d114_22,2.0,,,,0.801
http://dl-learner.org/mutagenesis#d114_23,2.0,,,,-0.398
http://dl-learner.org/mutagenesis#d114_24,2.0,,,,-0.398
http://dl-learner.org/mutagenesis#d114_25,2.0,,,,0.332
http://dl-learner.org/mutagenesis#d114_26,2.0,,,,0.332
http://dl-learner.org/mutagenesis#d114_3,2.0,,,,-0.128
http://dl-learner.org/mutagenesis#d114_4,2.0,,,,0.002
http://dl-learner.org/mutagenesis#d114_5,2.0,,,,-0.128
http://dl-learner.org/mutagenesis#d114_6,2.0,,,,-0.128
http://dl-learner.org/mutagenesis#d114_7,2.0,,,,0.132
http://dl-learner.org/mutagenesis#d114_8,2.0,,,,0.132
http://dl-learner.org/mutagenesis#d114_9,2.0,,,,0.132
http://dl-learner.org/mutagenesis#d115_1,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d115_10,2.0,,,,0.108
http://dl-learner.org/mutagenesis#d115_11,2.0,,,,-0.191
http://dl-learner.org/mutagenesis#d115_12,2.0,,,,0.058
http://dl-learner.org/mutagenesis#d115_13,2.0,,,,0.058
http://dl-learner.org/mutagenesis#d115_14,2.0,,,,-0.191
http://dl-learner.org/mutagenesis#d115_15,2.0,,,,0.108
http://dl-learner.org/mutagenesis#d115_16,2.0,,,,0.108
http://dl-learner.org/mutagenesis#d115_17,2.0,,,,0.809
http://dl-learner.org/mutagenesis#d115_18,2.0,,,,-0.391
http://dl-learner.org/mutagenesis#d115_19,2.0,,,,-0.391
http://dl-learner.org/mutagenesis#d115_2,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d115_3,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d115_4,2.0,,,,0.108
http://dl-learner.org/mutagenesis#d115_5,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d115_6,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d115_7,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d115_8,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d115_9,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d116_1,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d116_10,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d116_11,2.0,,,,0.81
http://dl-learner.org/mutagenesis#d116_12,2.0,,,,-0.291
http://dl-learner.org/mutagenesis#d116_13,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#d116_14,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#d116_2,2.0,,,,0.31
http://dl-learner.org/mutagenesis#d116_3,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d116_4,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d116_5,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d116_6,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d116_7,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d116_8,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d116_9,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d117_1,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d117_10,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d117_11,2.0,,,,0.014
http://dl-learner.org/mutagenesis#d117_12,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d117_13,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d117_14,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d117_15,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d117_16,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d117_17,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d117_18,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d117_19,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d117_2,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d117_20,2.0,,,,0.813
http://dl-learner.org/mutagenesis#d117_21,2.0,,,,0.813
http://dl-learner.org/mutagenesis#d117_22,2.0,,,,0.814
http://dl-learner.org/mutagenesis#d117_23,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d117_24,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d117_25,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d117_26,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d117_27,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d117_28,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d117_3,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d117_4,2.0,,,,0.014
http://dl-learner.org/mutagenesis#d117_5,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d117_6,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d117_7,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d117_8,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d117_9,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d118_1,2.0,,,,-0.091
http://dl-learner.org/mutagenesis#d118_10,2.0,,,,0.009
http://dl-learner.org/mutagenesis#d118_11,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d118_12,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d118_13,2.0,,,,0.009
http://dl-learner.org/mutagenesis#d118_14,2.0,,,,-0.091
http://dl-learner.org/mutagenesis#d118_15,2.0,,,,0.009
http://dl-learner.org/mutagenesis#d118_16,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d118_17,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d118_18,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d118_19,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d118_2,2.0,,,,-0.091
http://dl-learner.org/mutagenesis#d118_20,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d118_21,2.0,,,,0.808
http://dl-learner.org/mutagenesis#d118_22,2.0,,,,-0.392
http://dl-learner.org/mutagenesis#d118_23,2.0,,,,-0.392
http://dl-learner.org/mutagenesis#d118_24,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d118_25,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d118_26,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d118_27,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d118_28,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d118_29,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d118_3,2.0,,,,0.009
http://dl-learner.org/mutagenesis#d118_30,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d118_31,2.0,,,,0.059
http://dl-learner.org/mutagenesis#d118_32,2.0,,,,0.059
http://dl-learner.org/mutagenesis#d118_33,2.0,,,,0.059
http://dl-learner.org/mutagenesis#d118_34,2.0,,,,0.059
http://dl-learner.org/mutagenesis#d118_35,2.0,,,,0.059
http://dl-learner.org/mutagenesis#d118_36,2.0,,,,0.059
http://dl-learner.org/mutagenesis#d118_37,2.0,,,,0.059
http://dl-learner.org/mutagenesis#d118_38,2.0,,,,0.059
http://dl-learner.org/mutagenesis#d118_4,2.0,,,,0.009
http://dl-learner.org/mutagenesis#d118_5,2.0,,,,-0.091
http://dl-learner.org/mutagenesis#d118_6,2.0,,,,-0.091
http://dl-learner.org/mutagenesis#d118_7,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d118_8,2.0,,,,0.009
http://dl-learner.org/mutagenesis#d118_9,2.0,,,,-0.091
http://dl-learner.org/mutagenesis#d119_1,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d119_10,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d119_11,2.0,,,,0.014
http://dl-learner.org/mutagenesis#d119_12,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d119_13,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d119_14,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d119_15,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d119_16,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d119_17,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d119_18,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d119_19,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d119_2,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d119_20,2.0,,,,0.813
