,dribble_efficiency,minutes_played,shot_efficiency,tackle_efficiency,total_fouls_won
http://dl-learner.org/res/action11721236110,0.0,3.0,-1.0,0.0,0.0
http://dl-learner.org/res/action11721257110,0.5,21.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action11721278110,-1.0,15.0,0.0,-1.0,0.0
http://dl-learner.org/res/action11721325110,-1.0,21.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action11721326110,0.0,78.0,0.0,1.0,2.0
http://dl-learner.org/res/action11721340110,0.333333,50.0,1.0,0.666667,1.0
http://dl-learner.org/res/action11721348110,-1.0,25.0,-1.0,1.0,0.0
http://dl-learner.org/res/action11721349110,-1.0,2.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1172162110,0.0,9.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action117351254,-1.0,90.0,0.333333,0.6,1.0
http://dl-learner.org/res/action1173517154,-1.0,90.0,0.0,0.6,0.0
http://dl-learner.org/res/action1173520154,-1.0,90.0,0.0,0.666667,1.0
http://dl-learner.org/res/action1173520554,0.333333,90.0,0.5,1.0,2.0
http://dl-learner.org/res/action1173520654,-1.0,37.0,-1.0,1.0,1.0
http://dl-learner.org/res/action1173520754,-1.0,10.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1173520954,-1.0,90.0,0.0,1.0,1.0
http://dl-learner.org/res/action1173521154,-1.0,90.0,-1.0,0.0,2.0
http://dl-learner.org/res/action1173521754,1.0,90.0,1.0,1.0,2.0
http://dl-learner.org/res/action1173521954,0.0,90.0,0.0,0.666667,1.0
http://dl-learner.org/res/action1173522054,1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action1173522154,-1.0,90.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action1173522354,-1.0,45.0,0.0,1.0,2.0
http://dl-learner.org/res/action117358154,-1.0,90.0,0.0,1.0,2.0
http://dl-learner.org/res/action1182916180,-1.0,45.0,0.0,-1.0,1.0
http://dl-learner.org/res/action1182918980,0.428571,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action1182919080,1.0,71.0,0.0,1.0,0.0
http://dl-learner.org/res/action1182921580,0.333333,89.0,0.5,-1.0,0.0
http://dl-learner.org/res/action1182921680,0.0,90.0,-1.0,1.0,3.0
http://dl-learner.org/res/action1182923980,0.8,75.0,-1.0,0.666667,2.0
http://dl-learner.org/res/action1182924080,0.0,11.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1182926180,0.0,25.0,0.0,-1.0,1.0
http://dl-learner.org/res/action1182926280,0.0,88.0,0.5,1.0,5.0
http://dl-learner.org/res/action1182928180,0.0,45.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1182929980,0.0,90.0,-1.0,0.8,1.0
http://dl-learner.org/res/action1182930080,0.5,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action118293080,0.0,8.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1182931580,0.666667,60.0,1.0,1.0,0.0
http://dl-learner.org/res/action1182931680,-1.0,17.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1182932980,0.5,57.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1182933080,0.0,45.0,0.0,1.0,0.0
http://dl-learner.org/res/action1182934180,0.333333,66.0,-1.0,1.0,3.0
http://dl-learner.org/res/action1182935180,0.0,71.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1182935280,0.0,12.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action1182936280,0.333333,71.0,0.0,-1.0,1.0
http://dl-learner.org/res/action1182936380,-1.0,19.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1182936480,0.0,2.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1182936580,0.333333,74.0,0.0,-1.0,1.0
http://dl-learner.org/res/action1182936780,-1.0,7.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action118296580,-1.0,8.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action118296680,0.4,90.0,1.0,1.0,2.0
http://dl-learner.org/res/action118299980,0.5,45.0,-1.0,0.0,0.0
http://dl-learner.org/res/action1188321680,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1188326180,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action1188328280,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1188333080,-1.0,45.0,-1.0,0.0,2.0
http://dl-learner.org/res/action1188336680,-1.0,27.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action11911105111,-1.0,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action11911106111,1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action11911137111,-1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action11911138111,-1.0,90.0,1.0,-1.0,1.0
http://dl-learner.org/res/action11911167111,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action11911168111,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action11911195111,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action11911196111,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action11911221111,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action11911222111,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action11911245111,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action11911246111,1.0,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action11911267111,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action11911268111,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action11911287111,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action11911288111,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action11911305111,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action11911306111,-1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action11911321111,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action11911322111,-1.0,90.0,-1.0,-1.0,3.0
http://dl-learner.org/res/action11911335111,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action11911336111,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action11911347111,-1.0,75.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action11911348111,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action1191135111,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action11911357111,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1191136111,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action11911365111,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action11911366111,1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action11911371111,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action11911372111,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action11911375111,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action11911376111,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action11911380111,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1191171111,-1.0,90.0,0.0,-1.0,3.0
http://dl-learner.org/res/action1191172111,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action119511354,1.0,90.0,0.5,0.5,2.0
http://dl-learner.org/res/action11951154,-1.0,11.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action119517154,1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action119519954,0.0,19.0,0.0,-1.0,0.0
http://dl-learner.org/res/action119520354,0.0,90.0,0.6,1.0,1.0
http://dl-learner.org/res/action119520554,-1.0,17.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action119520654,0.5,53.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action119520954,0.333333,75.0,0.75,-1.0,2.0
http://dl-learner.org/res/action119521054,0.0,82.0,-1.0,-1.0,3.0
http://dl-learner.org/res/action119521154,0.0,85.0,-1.0,1.0,1.0
http://dl-learner.org/res/action119521354,0.0,22.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action119521554,0.25,90.0,0.5,-1.0,1.0
http://dl-learner.org/res/action119521654,0.0,67.0,-1.0,1.0,0.0
http://dl-learner.org/res/action119522154,0.5,90.0,0.5,1.0,3.0
http://dl-learner.org/res/action119522354,0.333333,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action119522454,0.0,90.0,0.666667,0.0,1.0
http://dl-learner.org/res/action11954754,-1.0,90.0,1.0,-1.0,1.0
http://dl-learner.org/res/action11954854,0.5,67.0,0.5,-1.0,0.0
http://dl-learner.org/res/action11958154,1.0,10.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action11958254,-1.0,16.0,1.0,-1.0,1.0
http://dl-learner.org/res/action1200211514,0.333333,90.0,0.5,-1.0,2.0
http://dl-learner.org/res/action1200211614,-1.0,25.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action120021314,0.0,90.0,0.5,-1.0,0.0
http://dl-learner.org/res/action120021414,-1.0,88.0,0.0,0.0,2.0
http://dl-learner.org/res/action1200214514,-1.0,12.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1200214614,1.0,84.0,0.0,-1.0,1.0
http://dl-learner.org/res/action1200217314,0.0,67.0,-1.0,1.0,3.0
http://dl-learner.org/res/action1200217414,0.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1200219914,1.0,13.0,1.0,-1.0,0.0
http://dl-learner.org/res/action1200220014,0.0,45.0,0.0,-1.0,0.0
http://dl-learner.org/res/action1200222514,0.0,90.0,0.333333,-1.0,1.0
http://dl-learner.org/res/action1200222614,1.0,90.0,1.0,-1.0,1.0
http://dl-learner.org/res/action1200222714,0.333333,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action1200222814,0.0,61.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1200222914,0.5,90.0,0.333333,0.5,3.0
http://dl-learner.org/res/action1200223014,-1.0,14.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1200223114,0.0,80.0,0.0,0.333333,1.0
http://dl-learner.org/res/action1200223214,0.5,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action1200223314,0.333333,87.0,1.0,-1.0,1.0
http://dl-learner.org/res/action1200223414,0.6,90.0,0.75,1.0,0.0
http://dl-learner.org/res/action1200223514,1.0,90.0,0.333333,1.0,0.0
http://dl-learner.org/res/action1200223614,0.666667,59.0,0.0,-1.0,1.0
http://dl-learner.org/res/action1200223714,0.333333,90.0,0.0,0.5,0.0
http://dl-learner.org/res/action1200223814,0.0,10.0,0.0,-1.0,0.0
http://dl-learner.org/res/action1200223914,1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action1200224014,-1.0,61.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1200224114,0.0,70.0,1.0,-1.0,0.0
http://dl-learner.org/res/action1200224214,0.0,17.0,0.0,-1.0,0.0
http://dl-learner.org/res/action1200224314,-1.0,90.0,0.0,1.0,2.0
http://dl-learner.org/res/action1200224414,-1.0,16.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1200224514,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1200224614,0.0,73.0,0.0,-1.0,0.0
http://dl-learner.org/res/action1200224714,1.0,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action120024914,0.5,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action120025014,1.0,65.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action120028314,0.5,90.0,0.666667,0.5,2.0
http://dl-learner.org/res/action121212652,0.0,80.0,0.0,1.0,1.0
http://dl-learner.org/res/action121215552,0.5,90.0,0.0,0.5,1.0
http://dl-learner.org/res/action121215652,-1.0,12.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action121218452,0.0,90.0,0.5,0.5,2.0
http://dl-learner.org/res/action121220952,0.0,90.0,0.5,0.5,2.0
http://dl-learner.org/res/action121221052,0.333333,83.0,0.5,0.5,3.0
http://dl-learner.org/res/action121223352,0.0,90.0,0.0,0.5,1.0
http://dl-learner.org/res/action12122352,0.666667,90.0,1.0,-1.0,2.0
http://dl-learner.org/res/action12122452,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action121225552,0.666667,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action121225652,0.25,90.0,-1.0,0.8,2.0
http://dl-learner.org/res/action121227552,0.5,65.0,0.0,-1.0,1.0
http://dl-learner.org/res/action121227652,0.0,19.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action121229352,0.666667,88.0,0.2,0.666667,2.0
http://dl-learner.org/res/action121229452,-1.0,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action121230952,0.0,80.0,0.5,-1.0,3.0
http://dl-learner.org/res/action121231052,0.666667,45.0,0.5,1.0,2.0
http://dl-learner.org/res/action121232552,0.2,90.0,0.0,1.0,3.0
http://dl-learner.org/res/action121232652,0.666667,8.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action121232752,-1.0,45.0,0.0,0.0,1.0
http://dl-learner.org/res/action121232852,0.5,30.0,0.0,-1.0,1.0
http://dl-learner.org/res/action121233052,-1.0,12.0,0.0,-1.0,0.0
http://dl-learner.org/res/action121233152,0.6,90.0,0.0,0.666667,0.0
http://dl-learner.org/res/action121233352,0.25,90.0,0.0,0.0,1.0
http://dl-learner.org/res/action121233452,0.333333,33.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action121233652,0.222222,90.0,-1.0,0.0,4.0
http://dl-learner.org/res/action121233752,0.4,90.0,0.666667,0.5,2.0
http://dl-learner.org/res/action121233852,0.333333,90.0,-1.0,0.666667,3.0
http://dl-learner.org/res/action12125952,0.0,87.0,0.5,1.0,3.0
http://dl-learner.org/res/action12126052,0.25,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action12129352,0.5,83.0,0.0,1.0,0.0
http://dl-learner.org/res/action12129452,0.5,90.0,0.0,1.0,3.0
http://dl-learner.org/res/action12150127110,-1.0,69.0,-1.0,0.0,0.0
http://dl-learner.org/res/action12150128110,0.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action12150157110,1.0,90.0,0.5,0.25,1.0
http://dl-learner.org/res/action12150185110,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action12150186110,-1.0,23.0,-1.0,0.0,0.0
http://dl-learner.org/res/action12150211110,-1.0,90.0,0.0,0.0,2.0
http://dl-learner.org/res/action12150212110,1.0,90.0,1.0,-1.0,2.0
http://dl-learner.org/res/action12150236110,-1.0,90.0,-1.0,0.333333,1.0
http://dl-learner.org/res/action1215025110,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action12150258110,1.0,90.0,0.0,0.0,1.0
http://dl-learner.org/res/action1215026110,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action12150277110,-1.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action12150295110,-1.0,90.0,-1.0,0.5,3.0
http://dl-learner.org/res/action12150296110,-1.0,90.0,0.0,0.5,1.0
http://dl-learner.org/res/action12150311110,-1.0,90.0,0.0,-1.0,3.0
http://dl-learner.org/res/action12150312110,0.5,90.0,-1.0,0.0,5.0
http://dl-learner.org/res/action12150325110,-1.0,5.0,0.0,-1.0,1.0
http://dl-learner.org/res/action12150326110,-1.0,90.0,0.0,-1.0,1.0
http://dl-learner.org/res/action12150340110,-1.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action12150341110,-1.0,90.0,0.0,0.5,0.0
http://dl-learner.org/res/action12150342110,-1.0,90.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action12150343110,0.5,90.0,-1.0,0.6,0.0
http://dl-learner.org/res/action12150344110,-1.0,63.0,-1.0,0.5,1.0
http://dl-learner.org/res/action12150345110,0.0,90.0,0.0,1.0,2.0
http://dl-learner.org/res/action12150346110,1.0,90.0,-1.0,0.4,0.0
http://dl-learner.org/res/action12150348110,-1.0,90.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action12150349110,-1.0,83.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action12150350110,-1.0,90.0,-1.0,0.666667,1.0
http://dl-learner.org/res/action1215095110,0.0,90.0,1.0,0.333333,0.0
http://dl-learner.org/res/action1215096110,0.0,83.0,-1.0,1.0,1.0
http://dl-learner.org/res/action121612552,-1.0,89.0,-1.0,1.0,1.0
http://dl-learner.org/res/action121612652,-1.0,90.0,1.0,0.666667,1.0
http://dl-learner.org/res/action121615552,-1.0,90.0,-1.0,1.0,3.0
http://dl-learner.org/res/action121615652,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action121618452,-1.0,90.0,0.0,1.0,3.0
http://dl-learner.org/res/action121621052,-1.0,90.0,0.0,1.0,2.0
http://dl-learner.org/res/action121623352,-1.0,12.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action12162452,-1.0,90.0,1.0,0.666667,0.0
http://dl-learner.org/res/action121625552,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action121625652,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action121627552,-1.0,15.0,1.0,1.0,0.0
http://dl-learner.org/res/action121627652,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action121629452,0.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action121630952,-1.0,57.0,0.0,-1.0,0.0
http://dl-learner.org/res/action121631052,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action121632552,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action121632652,-1.0,90.0,-1.0,0.666667,1.0
http://dl-learner.org/res/action121632952,-1.0,90.0,0.0,1.0,1.0
http://dl-learner.org/res/action121633052,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action121633252,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action121633452,-1.0,90.0,0.0,1.0,3.0
http://dl-learner.org/res/action121633652,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action12297103,0.25,90.0,0.333333,-1.0,1.0
http://dl-learner.org/res/action12297113,0.666667,90.0,0.5,-1.0,3.0
http://dl-learner.org/res/action12297123,0.0,90.0,1.0,0.0,0.0
http://dl-learner.org/res/action1229713,0.8,90.0,0.5,-1.0,1.0
http://dl-learner.org/res/action12297133,0.5,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action12297143,0.333333,90.0,1.0,0.333333,0.0
http://dl-learner.org/res/action12297153,-1.0,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action12297163,0.0,90.0,0.5,-1.0,0.0
http://dl-learner.org/res/action12297173,-1.0,84.0,1.0,-1.0,0.0
http://dl-learner.org/res/action12297183,1.0,90.0,0.5,-1.0,0.0
http://dl-learner.org/res/action12297193,1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action12297203,1.0,90.0,0.666667,0.5,1.0
http://dl-learner.org/res/action12297213,0.5,90.0,0.5,-1.0,2.0
http://dl-learner.org/res/action12297223,-1.0,90.0,0.75,-1.0,0.0
http://dl-learner.org/res/action1229723,1.0,90.0,0.666667,1.0,0.0
http://dl-learner.org/res/action12297233,0.5,90.0,0.25,0.5,1.0
http://dl-learner.org/res/action12297243,1.0,90.0,0.75,-1.0,0.0
http://dl-learner.org/res/action12297253,-1.0,23.0,1.0,-1.0,1.0
http://dl-learner.org/res/action12297263,-1.0,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action12297273,1.0,90.0,0.6,-1.0,4.0
http://dl-learner.org/res/action12297283,0.0,90.0,1.0,1.0,3.0
http://dl-learner.org/res/action12297293,1.0,81.0,0.0,-1.0,0.0
http://dl-learner.org/res/action12297303,0.25,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action12297313,1.0,90.0,-1.0,0.0,1.0
http://dl-learner.org/res/action12297323,0.4,90.0,0.25,1.0,2.0
http://dl-learner.org/res/action1229733,0.0,90.0,0.6,-1.0,0.0
http://dl-learner.org/res/action12297333,0.0,90.0,0.5,-1.0,0.0
http://dl-learner.org/res/action12297343,1.0,90.0,0.0,-1.0,4.0
http://dl-learner.org/res/action12297353,0.5,90.0,0.75,-1.0,3.0
http://dl-learner.org/res/action12297363,0.5,90.0,0.333333,-1.0,1.0
http://dl-learner.org/res/action12297373,1.0,90.0,0.555556,1.0,1.0
http://dl-learner.org/res/action12297383,0.5,90.0,0.75,1.0,0.0
http://dl-learner.org/res/action1229743,1.0,90.0,0.6,-1.0,2.0
http://dl-learner.org/res/action1229753,1.0,86.0,0.714286,-1.0,2.0
http://dl-learner.org/res/action1229763,1.0,90.0,0.25,0.5,0.0
http://dl-learner.org/res/action1229773,0.75,90.0,0.666667,1.0,0.0
http://dl-learner.org/res/action1229783,-1.0,90.0,0.428571,-1.0,2.0
http://dl-learner.org/res/action1229793,0.5,90.0,0.25,-1.0,0.0
http://dl-learner.org/res/action123031098,-1.0,90.0,0.5,-1.0,0.0
http://dl-learner.org/res/action123031108,0.25,76.0,0.75,1.0,2.0
http://dl-learner.org/res/action123031418,0.0,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action123031438,0.0,19.0,1.0,-1.0,0.0
http://dl-learner.org/res/action123031448,0.0,7.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action123031458,0.0,84.0,0.0,1.0,2.0
http://dl-learner.org/res/action123031478,0.666667,90.0,0.25,0.5,2.0
http://dl-learner.org/res/action123031488,0.0,17.0,0.0,-1.0,0.0
http://dl-learner.org/res/action123031518,0.0,79.0,0.333333,0.0,1.0
http://dl-learner.org/res/action123031528,0.5,29.0,0.5,-1.0,0.0
http://dl-learner.org/res/action123031538,0.5,71.0,0.0,-1.0,4.0
http://dl-learner.org/res/action123031558,0.0,41.0,0.0,-1.0,2.0
http://dl-learner.org/res/action123031578,0.0,14.0,1.0,-1.0,1.0
http://dl-learner.org/res/action123031588,0.5,90.0,1.0,-1.0,2.0
http://dl-learner.org/res/action123031618,1.0,11.0,1.0,-1.0,1.0
http://dl-learner.org/res/action123031638,1.0,78.0,0.0,-1.0,2.0
http://dl-learner.org/res/action123031648,-1.0,90.0,1.0,0.0,1.0
http://dl-learner.org/res/action123031658,-1.0,30.0,0.0,-1.0,0.0
http://dl-learner.org/res/action123031668,0.75,90.0,0.0,0.5,0.0
http://dl-learner.org/res/action123031678,0.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action123031688,0.333333,90.0,0.75,0.5,0.0
http://dl-learner.org/res/action123031698,0.5,78.0,0.0,-1.0,1.0
http://dl-learner.org/res/action12303438,0.0,90.0,0.25,-1.0,4.0
http://dl-learner.org/res/action12303788,0.2,36.0,0.0,1.0,0.0
http://dl-learner.org/res/action123111614,0.0,90.0,1.0,0.0,0.0
http://dl-learner.org/res/action12311414,-1.0,2.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action123114514,-1.0,67.0,-1.0,1.0,0.0
http://dl-learner.org/res/action123117314,-1.0,23.0,-1.0,0.0,0.0
http://dl-learner.org/res/action123119914,0.0,77.0,0.0,0.5,1.0
http://dl-learner.org/res/action123122614,1.0,33.0,0.5,0.0,0.0
http://dl-learner.org/res/action123122814,-1.0,29.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action123122914,0.5,74.0,1.0,1.0,1.0
http://dl-learner.org/res/action123123014,-1.0,80.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action123123114,1.0,69.0,0.5,1.0,0.0
http://dl-learner.org/res/action123123214,0.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action123123314,-1.0,11.0,0.0,-1.0,0.0
http://dl-learner.org/res/action123123514,0.0,23.0,0.0,-1.0,0.0
http://dl-learner.org/res/action123123614,-1.0,16.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action123123814,0.0,69.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action123123914,-1.0,15.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action123124014,-1.0,29.0,0.0,-1.0,0.0
http://dl-learner.org/res/action123124114,0.0,20.0,-1.0,1.0,0.0
http://dl-learner.org/res/action123124214,0.0,73.0,0.0,1.0,1.0
http://dl-learner.org/res/action123124314,0.0,8.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action123124414,0.0,22.0,1.0,-1.0,1.0
http://dl-learner.org/res/action123124514,-1.0,18.0,0.0,1.0,0.0
http://dl-learner.org/res/action123124814,0.333333,90.0,0.8,0.0,1.0
http://dl-learner.org/res/action12314914,0.0,89.0,1.0,0.833333,1.0
http://dl-learner.org/res/action12315014,-1.0,25.0,0.0,-1.0,0.0
http://dl-learner.org/res/action12318314,-1.0,9.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action12318414,-1.0,90.0,0.333333,1.0,1.0
http://dl-learner.org/res/action12413127110,0.0,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action12413128110,1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action12413157110,-1.0,90.0,0.0,0.8,0.0
http://dl-learner.org/res/action12413158110,0.0,90.0,0.0,0.333333,0.0
http://dl-learner.org/res/action12413185110,-1.0,90.0,1.0,0.0,2.0
http://dl-learner.org/res/action12413186110,-1.0,90.0,0.666667,0.75,4.0
http://dl-learner.org/res/action12413235110,-1.0,65.0,-1.0,1.0,1.0
http://dl-learner.org/res/action12413236110,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action12413257110,-1.0,90.0,-1.0,0.5,0.0
