,label,goalkeeper_has_cleansheets,played_since_start,shot_first_goal_in_match,shot_winning_goal_in_match,team_clean_sheet,was_substituted_off,was_substituted_on
http://dl-learner.org/res/action11911138111,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action11911167111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911168111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911195111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911196111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911221111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911222111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911245111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911246111,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action11911267111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911268111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911287111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911288111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911305111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911306111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911321111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911322111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911335111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911336111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911347111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911348111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1191135111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911357111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1191136111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911365111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911366111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911371111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911372111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911375111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911376111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11911380111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1191171111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1191172111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action119511354,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11951154,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action119517154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action119519954,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action119520354,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action119520554,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action119520654,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action119520954,2,0,1,1,1,0,1,0
http://dl-learner.org/res/action119521054,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action119521154,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action119521354,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action119521554,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action119521654,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action119522154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action119522354,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action119522454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11954754,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action11954854,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action11958154,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action11958254,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1200211514,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200211614,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action120021314,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action120021414,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1200214514,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1200214614,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1200217314,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1200217414,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200219914,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1200220014,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1200222514,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200222614,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200222714,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200222814,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1200222914,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200223014,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1200223114,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1200223214,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200223314,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1200223414,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200223514,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200223614,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1200223714,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200223814,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1200223914,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200224014,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1200224114,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1200224214,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1200224314,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200224414,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1200224514,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1200224614,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1200224714,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action120024914,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action120025014,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action120028314,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121212652,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action121215552,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121215652,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action121218452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121220952,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121221052,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action121223352,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12122352,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12122452,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action121225552,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121225652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121227552,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action121227652,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action121229352,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action121229452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121230952,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action121231052,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action121232552,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121232652,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action121232752,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action121232852,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action121233052,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action121233152,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121233352,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121233452,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action121233652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121233752,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121233852,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12125952,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action12126052,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12129352,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action12129452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150127110,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action12150128110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150157110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150185110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150186110,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action12150211110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150212110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150236110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1215025110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150258110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1215026110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150277110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150295110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150296110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150311110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150312110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150325110,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action12150326110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150340110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150341110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150342110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150343110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150344110,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action12150345110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150346110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150348110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12150349110,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action12150350110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1215095110,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action1215096110,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action121612552,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121612652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121615552,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121615652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121618452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121621052,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121623352,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action12162452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121625552,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action121625652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121627552,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action121627652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121629452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121630952,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action121631052,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121632552,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121632652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121632952,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121633052,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121633252,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121633452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action121633652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297103,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297113,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297123,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1229713,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action12297133,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297143,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action12297153,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297163,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297173,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action12297183,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297193,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297203,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297213,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action12297223,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1229723,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297233,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action12297243,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297253,2,0,0,0,1,0,0,1
http://dl-learner.org/res/action12297263,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297273,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action12297283,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297293,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action12297303,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action12297313,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297323,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1229733,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297333,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action12297343,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297353,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297363,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297373,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12297383,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action1229743,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action1229753,2,0,1,1,1,0,1,0
http://dl-learner.org/res/action1229763,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1229773,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action1229783,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1229793,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action123031098,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action123031108,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action123031418,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action123031438,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123031448,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123031458,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action123031478,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action123031488,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123031518,2,0,1,1,1,0,1,0
http://dl-learner.org/res/action123031528,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123031538,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action123031558,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action123031578,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123031588,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action123031618,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123031638,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action123031648,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action123031658,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123031668,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action123031678,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action123031688,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action123031698,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action12303438,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action12303788,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123111614,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12311414,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123114514,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action123117314,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123119914,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action123122614,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123122814,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123122914,2,0,1,0,1,0,1,0
http://dl-learner.org/res/action123123014,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action123123114,2,0,1,1,0,0,1,0
http://dl-learner.org/res/action123123214,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action123123314,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123123514,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123123614,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123123814,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action123123914,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123124014,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123124114,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123124214,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action123124314,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123124414,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123124514,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action123124814,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12314914,2,0,1,1,1,0,1,0
http://dl-learner.org/res/action12315014,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action12318314,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action12318414,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413127110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413128110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413157110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413158110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413185110,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action12413186110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413235110,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action12413236110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413257110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413258110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1241326110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413277110,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action12413278110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413295110,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action12413296110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413311110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413312110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413325110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413326110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413339110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413340110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413341110,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action12413343110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413344110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413345110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413346110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413347110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413348110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413349110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12413350110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1241361110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1241362110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1241395110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1241396110,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action124431005,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action124431025,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action124431045,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action124431065,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1244312552,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1244318352,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1244320952,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1244323352,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action124432352,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1244332552,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action12443405,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1244345,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action12443845,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12443865,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12443885,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12443925,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12443945,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12443985,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1245011843,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1245014743,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1245014843,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action124501543,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1245022543,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1245022643,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1245025343,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1245025543,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1245025843,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1245026043,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1245026243,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1245026543,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1245027043,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action124505143,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action125611454,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action125614454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125617254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125620054,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125620154,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action125620254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125620454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125620554,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125620654,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125620754,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action125620854,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action125621054,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action125621154,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action125621254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125621354,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action125621454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125621654,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action125621754,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action125621854,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125622054,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125622154,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action125622254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125622354,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action125622454,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action12564754,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12564854,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action12568154,2,0,1,0,0,0,0,0
