,label,ActivityScore_NCTRER,DSSTox_CID,DSSTox_Generic_SID,DSSTox_RID,ER_RBA,F1_Ring,F2_AromaticRing,F3_PhenolicRing,F4_Heteroatom,F5_Phenol3nPhenyl,F6_OtherKeyFeatures,LOGP,LOG_ER_RBA,Mean_ER_RBA_ChemClass,STRUCTURE_MolecularWeight,number_of_atom_lists,number_of_atoms,number_of_bounds,atom-atom_mapping_number,atom_coordinate_x,atom_coordinate_y,atom_coordinate_z,atom_number,charge,mass_difference
http://dl-learner.org/nctrer/214,0.0,0.0,2521.0,22521.0,22521.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.37,-10000.0,,418.6093,0.0,30.0,30.0,,,,,,,
http://dl-learner.org/nctrer/215,0.0,0.0,2522.0,22522.0,22522.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.46,-10000.0,,278.3435,0.0,20.0,20.0,,,,,,,
http://dl-learner.org/nctrer/216,1.0,47.0,2523.0,22523.0,22523.0,0.00812,1.0,1.0,1.0,0.0,0.0,1.0,4.94,-2.09,0.00088,236.3102,0.0,17.0,17.0,,,,,,,
http://dl-learner.org/nctrer/217,0.0,0.0,2524.0,22524.0,22524.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.24,-10000.0,,258.2295,0.0,19.0,21.0,,,,,,,
http://dl-learner.org/nctrer/218,1.0,51.0,2525.0,22525.0,22525.0,0.0182,1.0,1.0,1.0,0.0,0.0,1.0,5.36,-1.74,0.00088,250.337,0.0,18.0,18.0,,,,,,,
http://dl-learner.org/nctrer/219,1.0,42.0,2526.0,22526.0,22526.0,0.00288,1.0,1.0,1.0,0.0,1.0,0.0,3.7,-2.54,0.00088,228.247,0.0,17.0,18.0,,,,,,,
http://dl-learner.org/nctrer/22,0.0,0.0,2329.0,22329.0,22329.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.27,-10000.0,1.24,288.4244,0.0,24.0,27.0,,,,,,,
http://dl-learner.org/nctrer/220,1.0,34.0,2527.0,22527.0,22527.0,0.0006,1.0,1.0,1.0,0.0,0.0,1.0,2.98,-3.22,0.00088,180.2005,0.0,13.0,13.0,,,,,,,
http://dl-learner.org/nctrer/221,1.0,34.0,2528.0,22528.0,22528.0,0.0006,1.0,1.0,1.0,0.0,0.0,1.0,2.49,-3.22,0.00088,166.1739,0.0,12.0,12.0,,,,,,,
http://dl-learner.org/nctrer/222,1.0,31.0,2529.0,22529.0,22529.0,0.00036,1.0,1.0,1.0,0.0,0.0,1.0,2.0,-3.44,0.00088,152.1473,0.0,11.0,11.0,,,,,,,
http://dl-learner.org/nctrer/223,1.0,39.0,2530.0,22530.0,22530.0,0.00181,1.0,1.0,1.0,0.0,1.0,0.0,3.41,-2.74,0.019,284.2678,0.0,21.0,23.0,,,,,,,
http://dl-learner.org/nctrer/224,1.0,38.0,2531.0,22531.0,22531.0,0.00151,1.0,1.0,0.0,0.0,0.0,1.0,3.66,-2.82,0.019,208.2552,0.0,16.0,17.0,,,,,,,
http://dl-learner.org/nctrer/225,1.0,68.0,2532.0,22532.0,22532.0,0.646,1.0,1.0,1.0,0.0,0.0,1.0,5.37,-0.19,0.019,322.396,0.0,23.0,24.0,,,,,,,
http://dl-learner.org/nctrer/226,1.0,62.0,2533.0,22533.0,22533.0,0.204,1.0,1.0,1.0,0.0,0.0,1.0,4.09,-0.69,0.019,320.3802,0.0,23.0,24.0,,,,,,,
http://dl-learner.org/nctrer/227,0.0,0.0,647.0,20647.0,22534.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.83,-10000.0,,96.0841,0.0,7.0,7.0,,,,,,,
http://dl-learner.org/nctrer/228,0.0,0.0,616.0,20616.0,22535.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.13,-10000.0,,154.2493,0.0,11.0,12.0,,,,,,,
http://dl-learner.org/nctrer/229,1.0,44.0,2536.0,22536.0,22536.0,0.00501,1.0,1.0,1.0,0.0,1.0,0.0,4.12,-2.3,0.0087,212.2908,0.0,16.0,17.0,,,,,,,
http://dl-learner.org/nctrer/23,0.0,0.0,40.0,20040.0,22330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.75,-10000.0,,364.9099,0.0,18.0,21.0,,,,,,,
http://dl-learner.org/nctrer/230,1.0,35.0,2537.0,22537.0,22537.0,0.00069,1.0,1.0,0.0,0.0,0.0,1.0,7.2,-3.16,,286.5163,0.0,19.0,20.0,,,,,,,
http://dl-learner.org/nctrer/231,0.0,0.0,2538.0,22538.0,22538.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.18,-10000.0,,314.5694,0.0,21.0,22.0,,,,,,,
http://dl-learner.org/nctrer/232,1.0,66.0,2539.0,22539.0,22539.0,0.447,1.0,1.0,1.0,0.0,1.0,0.0,1.66,-0.35,0.019,270.241,0.0,20.0,22.0,,,,,,,
http://dl-learner.org/nctrer/24,1.0,30.0,2331.0,22331.0,22331.0,0.00028,1.0,1.0,1.0,0.0,0.0,0.0,3.46,-3.54,0.00088,150.2176,0.0,11.0,11.0,,,,,,,
http://dl-learner.org/nctrer/25,1.0,32.0,2332.0,22332.0,22332.0,0.00042,1.0,1.0,1.0,0.0,0.0,0.0,3.46,-3.37,0.00088,150.2176,0.0,11.0,11.0,,,,,,,
http://dl-learner.org/nctrer/26,0.0,0.0,2333.0,22333.0,22333.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.94,-10000.0,,134.2182,0.0,10.0,10.0,,,,,,,
http://dl-learner.org/nctrer/27,0.0,0.0,1780.0,21780.0,22334.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.65,-10000.0,,222.2372,0.0,16.0,16.0,,,,,,,
http://dl-learner.org/nctrer/28,0.0,0.0,827.0,20827.0,22335.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.67,-10000.0,0.0087,345.6481,0.0,21.0,22.0,,,,,,,
http://dl-learner.org/nctrer/29,0.0,0.0,267.0,20267.0,22336.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.26,-10000.0,,409.7786,0.0,18.0,20.0,,,,,,,
http://dl-learner.org/nctrer/3,1.0,52.0,2310.0,22310.0,22310.0,0.022,1.0,1.0,1.0,0.0,1.0,0.0,2.55,-1.65,0.019,254.2375,0.0,19.0,21.0,,,,,,,
http://dl-learner.org/nctrer/30,0.0,0.0,1388.0,21388.0,22337.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.26,-10000.0,,255.4825,0.0,14.0,14.0,,,,,,,
http://dl-learner.org/nctrer/31,0.0,0.0,895.0,20895.0,22338.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.01,-10000.0,,545.543,0.0,22.0,26.0,,,,,,,
http://dl-learner.org/nctrer/32,0.0,0.0,679.0,20679.0,22339.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.86,-10000.0,,373.3177,0.0,17.0,19.0,,,,,,,
http://dl-learner.org/nctrer/33,2.0,5.0,372.0,20372.0,22340.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.87,-5000.0,0.0087,320.0412,0.0,18.0,19.0,,,,,,,
http://dl-learner.org/nctrer/34,0.0,0.0,2341.0,22341.0,22341.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.57,-10000.0,,225.2908,0.0,16.0,16.0,,,,,,,
http://dl-learner.org/nctrer/35,0.0,0.0,1268.0,21268.0,22342.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4,-10000.0,,201.6567,0.0,13.0,13.0,,,,,,,
http://dl-learner.org/nctrer/36,0.0,0.0,2343.0,22343.0,22343.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.11,-10000.0,0.019,268.2684,0.0,20.0,22.0,,,,,,,
http://dl-learner.org/nctrer/37,1.0,39.0,2344.0,22344.0,22344.0,0.00165,1.0,1.0,1.0,0.0,1.0,0.0,2.8,-2.78,0.019,240.258,0.0,18.0,20.0,,,,,,,
http://dl-learner.org/nctrer/38,1.0,38.0,2345.0,22345.0,22345.0,0.00141,1.0,1.0,0.0,0.0,0.0,1.0,6.79,-2.85,0.0087,354.4863,0.0,19.0,20.0,,,,,,,
http://dl-learner.org/nctrer/39,0.0,0.0,682.0,20682.0,22346.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.86,-10000.0,,284.7822,0.0,12.0,12.0,,,,,,,
http://dl-learner.org/nctrer/4,1.0,37.0,2311.0,22311.0,22311.0,0.00104,1.0,1.0,1.0,0.0,1.0,0.0,3.11,-2.98,0.019,268.2684,0.0,20.0,22.0,,,,,,,
http://dl-learner.org/nctrer/40,0.0,0.0,373.0,20373.0,22347.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.87,-10000.0,0.0087,320.0412,0.0,18.0,19.0,,,,,,,
http://dl-learner.org/nctrer/41,0.0,0.0,374.0,20374.0,22348.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,-10000.0,0.0087,318.0253,0.0,18.0,19.0,,,,,,,
http://dl-learner.org/nctrer/42,0.0,0.0,375.0,20375.0,22349.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.79,-10000.0,0.0087,354.4863,0.0,19.0,20.0,,,,,,,
http://dl-learner.org/nctrer/43,1.0,63.0,2350.0,22350.0,22350.0,0.23,1.0,1.0,1.0,0.0,0.0,0.0,5.85,-0.64,0.0028,307.9908,0.0,17.0,18.0,,,,,,,
http://dl-learner.org/nctrer/44,1.0,54.0,2351.0,22351.0,22351.0,0.0363,1.0,1.0,1.0,0.0,0.0,0.0,4.57,-1.44,0.0028,239.1006,0.0,15.0,16.0,,,,,,,
http://dl-learner.org/nctrer/45,1.0,34.0,2352.0,22352.0,22352.0,0.00056,1.0,1.0,1.0,0.0,0.0,0.0,5.37,-3.25,0.0028,323.9868,0.0,18.0,19.0,,,,,,,
http://dl-learner.org/nctrer/46,1.0,39.0,2353.0,22353.0,22353.0,0.00169,1.0,1.0,1.0,0.0,0.0,0.0,3.92,-2.77,0.0028,204.6555,0.0,14.0,15.0,,,,,,,
http://dl-learner.org/nctrer/47,1.0,46.0,2354.0,22354.0,22354.0,0.0066,1.0,1.0,1.0,0.0,0.0,0.0,3.92,-2.18,0.0028,204.6555,0.0,14.0,15.0,,,,,,,
http://dl-learner.org/nctrer/48,1.0,30.0,221.0,20221.0,22355.0,0.00024,1.0,1.0,1.0,0.0,0.0,0.0,3.42,-3.61,0.00088,150.2176,0.0,11.0,11.0,,,,,,,
http://dl-learner.org/nctrer/49,0.0,0.0,112.0,20112.0,22356.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.82,-10000.0,,215.6833,0.0,14.0,14.0,,,,,,,
http://dl-learner.org/nctrer/5,1.0,44.0,2312.0,22312.0,22312.0,0.0049,1.0,1.0,1.0,0.0,0.0,0.0,5.5,-2.31,0.00088,206.3238,0.0,15.0,15.0,,,,,,,
http://dl-learner.org/nctrer/50,0.0,0.0,560.0,22357.0,22357.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.5,-10000.0,,406.9226,0.0,19.0,21.0,,,,,,,
http://dl-learner.org/nctrer/51,1.0,49.0,770.0,20770.0,22358.0,0.013,1.0,0.0,0.0,1.0,0.0,1.0,4.91,-1.89,,490.6364,0.0,21.0,25.0,,,,,,,
http://dl-learner.org/nctrer/52,0.0,0.0,686.0,20686.0,22359.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.26,-10000.0,,290.8298,0.0,12.0,12.0,,,,,,,
http://dl-learner.org/nctrer/53,1.0,50.0,2360.0,22360.0,22360.0,0.015,1.0,1.0,1.0,0.0,0.0,0.0,5.28,-1.82,0.00088,206.3272,0.0,15.0,15.0,,,,,,,
http://dl-learner.org/nctrer/54,0.0,0.0,2361.0,22361.0,22361.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.03,-10000.0,,286.1108,0.0,18.0,19.0,,,,,,,
http://dl-learner.org/nctrer/55,1.0,100.0,465.0,20465.0,22362.0,398.1,1.0,1.0,1.0,0.0,1.0,0.0,5.64,2.6,2.14,268.3502,0.0,20.0,21.0,,,,,,,
http://dl-learner.org/nctrer/56,1.0,46.0,182.0,20182.0,22363.0,0.0078,1.0,1.0,1.0,0.0,1.0,0.0,3.64,-2.11,0.0087,228.2902,0.0,17.0,18.0,,,,,,,
http://dl-learner.org/nctrer/57,1.0,38.0,2364.0,22364.0,22364.0,0.0013,1.0,0.0,0.0,1.0,0.0,1.0,3.07,-2.89,1.24,290.4403,0.0,25.0,28.0,,,,,,,
http://dl-learner.org/nctrer/58,1.0,93.0,573.0,20573.0,22365.0,100.0,1.0,1.0,1.0,0.0,0.0,1.0,3.94,2.0,1.24,272.382,0.0,23.0,26.0,,,,,,,
http://dl-learner.org/nctrer/59,1.0,81.0,2366.0,22366.0,22366.0,9.77,1.0,1.0,1.0,0.0,0.0,1.0,2.81,0.99,1.24,288.3814,0.0,24.0,27.0,,,,,,,
http://dl-learner.org/nctrer/6,2.0,5.0,2313.0,22313.0,22313.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,-5000.0,0.0087,318.0253,0.0,18.0,19.0,,,,,,,
http://dl-learner.org/nctrer/60,1.0,80.0,2367.0,22367.0,22367.0,7.24,1.0,1.0,1.0,0.0,0.0,1.0,3.43,0.86,1.24,270.3661,0.0,23.0,26.0,,,,,,,
http://dl-learner.org/nctrer/61,1.0,96.0,576.0,20576.0,22368.0,190.5,1.0,1.0,1.0,0.0,0.0,1.0,4.12,2.28,1.24,296.4034,0.0,25.0,28.0,,,,,,,
http://dl-learner.org/nctrer/62,1.0,88.0,2369.0,22369.0,22369.0,37.15,1.0,1.0,1.0,0.0,0.0,1.0,9.09,1.57,1.24,606.7708,0.0,44.0,47.0,,,,,,,
http://dl-learner.org/nctrer/63,0.0,0.0,2370.0,22370.0,22370.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.67,-10000.0,1.24,314.4617,0.0,26.0,29.0,,,,,,,
http://dl-learner.org/nctrer/64,0.0,0.0,2371.0,22371.0,22371.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.27,-10000.0,1.24,288.4244,0.0,24.0,27.0,,,,,,,
http://dl-learner.org/nctrer/65,1.0,87.0,2372.0,22372.0,22372.0,29.51,1.0,1.0,1.0,0.0,0.0,1.0,3.46,1.47,1.24,288.3814,0.0,24.0,27.0,,,,,,,
http://dl-learner.org/nctrer/66,1.0,53.0,1857.0,21857.0,22373.0,0.0295,1.0,1.0,1.0,0.0,0.0,1.0,5.99,-1.53,0.00088,220.354,0.0,16.0,16.0,,,,,,,
http://dl-learner.org/nctrer/67,1.0,91.0,2374.0,22374.0,22374.0,66.07,1.0,1.0,1.0,0.0,0.0,1.0,3.46,1.82,1.24,288.3814,0.0,24.0,27.0,,,,,,,
http://dl-learner.org/nctrer/68,1.0,83.0,2375.0,22375.0,22375.0,13.8,1.0,1.0,1.0,0.0,0.0,1.0,3.28,1.14,1.24,326.4293,0.0,27.0,30.0,,,,,,,
http://dl-learner.org/nctrer/69,1.0,83.0,2376.0,22376.0,22376.0,14.45,1.0,1.0,1.0,0.0,0.0,1.0,8.94,1.16,1.24,525.8134,0.0,41.0,44.0,,,,,,,
http://dl-learner.org/nctrer/7,2.0,5.0,607.0,20607.0,22314.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.39,-5000.0,,390.5561,0.0,28.0,28.0,,,,,,,
http://dl-learner.org/nctrer/70,1.0,76.0,2377.0,22377.0,22377.0,3.09,1.0,1.0,1.0,0.0,0.0,1.0,3.94,0.49,1.24,272.382,0.0,23.0,26.0,,,,,,,
http://dl-learner.org/nctrer/71,1.0,40.0,2378.0,22378.0,22378.0,0.0021,1.0,0.0,0.0,1.0,0.0,1.0,3.98,-2.67,1.24,292.4562,0.0,25.0,28.0,,,,,,,
http://dl-learner.org/nctrer/72,1.0,60.0,2379.0,22379.0,22379.0,0.12,1.0,0.0,0.0,1.0,0.0,1.0,3.98,-0.92,1.24,292.4562,0.0,25.0,28.0,,,,,,,
http://dl-learner.org/nctrer/73,2.0,5.0,205.0,20205.0,22380.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.84,-5000.0,,312.3597,0.0,23.0,24.0,,,,,,,
http://dl-learner.org/nctrer/74,1.0,98.0,2381.0,22381.0,22381.0,301.1,1.0,1.0,1.0,0.0,1.0,0.0,5.6,2.48,2.14,270.3706,0.0,20.0,21.0,,,,,,,
http://dl-learner.org/nctrer/75,1.0,88.0,2382.0,22382.0,22382.0,37.15,1.0,1.0,1.0,0.0,1.0,0.0,5.43,1.57,2.14,266.339,0.0,20.0,21.0,,,,,,,
http://dl-learner.org/nctrer/76,1.0,73.0,1301.0,21301.0,22383.0,1.62,1.0,1.0,0.0,0.0,0.0,1.0,6.3,0.21,2.14,563.6381,0.0,41.0,42.0,,,,,,,
http://dl-learner.org/nctrer/77,1.0,95.0,2384.0,22384.0,22384.0,173.8,1.0,1.0,1.0,0.0,1.0,0.0,5.82,2.24,2.14,387.514,0.0,29.0,31.0,,,,,,,
http://dl-learner.org/nctrer/78,1.0,69.0,337.0,20337.0,22385.0,0.724,1.0,1.0,0.0,0.0,0.0,1.0,6.74,-0.14,2.14,598.0913,0.0,42.0,43.0,,,,,,,
http://dl-learner.org/nctrer/79,1.0,69.0,2386.0,22386.0,22386.0,0.724,1.0,1.0,0.0,0.0,0.0,1.0,7.2,-0.14,2.14,425.5619,0.0,32.0,36.0,,,,,,,
http://dl-learner.org/nctrer/8,1.0,87.0,2315.0,22315.0,22315.0,30.2,1.0,1.0,1.0,0.0,0.0,0.0,5.37,1.48,0.019,322.396,0.0,23.0,24.0,,,,,,,
http://dl-learner.org/nctrer/80,1.0,53.0,2387.0,22387.0,22387.0,0.0316,1.0,1.0,1.0,0.0,1.0,0.0,3.03,-1.5,0.0087,290.3127,0.0,22.0,24.0,,,,,,,
http://dl-learner.org/nctrer/81,0.0,0.0,1781.0,21781.0,22388.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.61,-10000.0,,278.3435,0.0,20.0,20.0,,,,,,,
http://dl-learner.org/nctrer/82,1.0,36.0,2389.0,22389.0,22389.0,0.0009,1.0,1.0,1.0,0.0,1.0,0.0,3.27,-3.05,0.019,270.241,0.0,20.0,22.0,,,,,,,
http://dl-learner.org/nctrer/83,1.0,74.0,814.0,20814.0,22390.0,2.24,1.0,1.0,0.0,0.0,0.0,1.0,4.68,0.35,1.24,310.4352,0.0,26.0,29.0,,,,,,,
http://dl-learner.org/nctrer/84,1.0,53.0,2391.0,22391.0,22391.0,0.028,1.0,1.0,1.0,0.0,1.0,0.0,2.84,-1.55,0.019,270.2369,0.0,20.0,22.0,,,,,,,
http://dl-learner.org/nctrer/85,1.0,46.0,2392.0,22392.0,22392.0,0.0074,1.0,1.0,1.0,0.0,1.0,0.0,2.61,-2.13,0.019,272.2568,0.0,20.0,22.0,,,,,,,
http://dl-learner.org/nctrer/86,1.0,57.0,2393.0,22393.0,22393.0,0.069,1.0,1.0,1.0,0.0,1.0,0.0,3.51,-1.16,0.019,274.2726,0.0,20.0,21.0,,,,,,,
http://dl-learner.org/nctrer/87,1.0,44.0,2394.0,22394.0,22394.0,0.0043,1.0,1.0,1.0,0.0,1.0,0.0,3.41,-2.37,0.019,284.2678,0.0,21.0,23.0,,,,,,,
http://dl-learner.org/nctrer/88,1.0,74.0,2395.0,22395.0,22395.0,2.09,1.0,1.0,1.0,0.0,0.0,1.0,4.86,0.32,0.019,320.3802,0.0,23.0,24.0,,,,,,,
http://dl-learner.org/nctrer/89,0.0,0.0,2396.0,22396.0,22396.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.32,-10000.0,0.019,254.2416,0.0,19.0,21.0,,,,,,,
http://dl-learner.org/nctrer/9,0.0,0.0,1218.0,21218.0,22316.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.48,-10000.0,0.019,302.2357,0.0,22.0,24.0,,,,,,,
http://dl-learner.org/nctrer/90,1.0,52.0,768.0,20768.0,22397.0,0.0245,1.0,1.0,1.0,0.0,1.0,0.0,1.96,-1.61,0.019,286.2363,0.0,21.0,23.0,,,,,,,
http://dl-learner.org/nctrer/91,1.0,35.0,2398.0,22398.0,22398.0,0.00081,1.0,1.0,1.0,0.0,1.0,0.0,1.48,-3.09,0.019,302.2398,0.0,22.0,24.0,,,,,,,
http://dl-learner.org/nctrer/92,1.0,70.0,2399.0,22399.0,22399.0,0.891,1.0,1.0,1.0,0.0,1.0,0.0,1.57,-0.05,0.019,268.221,0.0,20.0,23.0,,,,,,,
http://dl-learner.org/nctrer/93,1.0,39.0,2400.0,22400.0,22400.0,0.00177,1.0,1.0,1.0,0.0,1.0,0.0,1.42,-2.75,0.019,318.2392,0.0,23.0,25.0,,,,,,,
http://dl-learner.org/nctrer/94,0.0,0.0,2401.0,22401.0,22401.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.74,-10000.0,1.24,386.6535,0.0,32.0,35.0,,,,,,,
http://dl-learner.org/nctrer/95,1.0,89.0,2402.0,22402.0,22402.0,42.66,1.0,1.0,1.0,0.0,0.0,1.0,4.09,1.63,0.019,320.3802,0.0,23.0,24.0,,,,,,,
http://dl-learner.org/nctrer/96,0.0,0.0,2403.0,22403.0,22403.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.82,-10000.0,0.0087,244.2427,0.0,18.0,19.0,,,,,,,
http://dl-learner.org/nctrer/97,0.0,0.0,2404.0,22404.0,22404.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.74,-10000.0,0.0087,214.2202,0.0,16.0,17.0,,,,,,,
http://dl-learner.org/nctrer/98,0.0,0.0,2405.0,22405.0,22405.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.52,-10000.0,0.0087,228.2433,0.0,17.0,18.0,,,,,,,
http://dl-learner.org/nctrer/99,1.0,41.0,2406.0,22406.0,22406.0,0.00245,1.0,1.0,1.0,0.0,1.0,0.0,2.96,-2.61,0.0087,214.2167,0.0,16.0,17.0,,,,,,,
http://dl-learner.org/nctrer/1/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,5.3203,-2.3043,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9874,-4.6086,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,5.3203,-4.6086,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,5.9754,-3.4565,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,7.3083,-3.4565,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9748,-2.3043,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,9.3077,-2.3043,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,9.9628,-3.4565,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,9.3077,-4.6086,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom18,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9748,-4.6086,0.0,18.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom19,2.0,,,,,,,,,,,,,,,,,,,0.0,11.2957,-3.4565,0.0,19.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9874,-2.3043,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom20,2.0,,,,,,,,,,,,,,,,,,,0.0,5.9754,-1.1522,0.0,20.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,3.3209,-3.4565,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,1.988,-3.4565,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,1.3329,-2.3043,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,1.988,-1.1522,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,3.3209,-1.1522,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9874,0.0,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/1/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-2.3043,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7607,-3.3155,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1501,-1.9893,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3001,-1.3262,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-3.989,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9107,-1.3262,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9107,-3.989,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0608,-3.3155,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,9.2108,-3.989,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,10.3609,-3.3155,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom18,2.0,,,,,,,,,,,,,,,,,,,0.0,9.2108,-5.3151,0.0,18.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom19,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0608,-5.9782,0.0,19.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7607,-1.9893,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom20,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9107,-5.3151,0.0,20.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom21,2.0,,,,,,,,,,,,,,,,,,,0.0,10.3609,-5.9782,0.0,21.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6002,-1.3262,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6002,0.0,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4502,-1.9893,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/10/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4502,-3.3155,0.0,6.0,0.0,0.0
