,label,has_action,match,player,team,scorer_away,scorer_home,team_away,team_away_formation,team_home,team_home_formation
http://dl-learner.org/res/player1231,2,"['http://dl-learner.org/res/action123111614', 'http://dl-learner.org/res/action12311414', 'http://dl-learner.org/res/action123114514', 'http://dl-learner.org/res/action123117314', 'http://dl-learner.org/res/action123119914', 'http://dl-learner.org/res/action123122614', 'http://dl-learner.org/res/action123122814', 'http://dl-learner.org/res/action123122914', 'http://dl-learner.org/res/action123123014', 'http://dl-learner.org/res/action123123114', 'http://dl-learner.org/res/action123123214', 'http://dl-learner.org/res/action123123314', 'http://dl-learner.org/res/action123123514', 'http://dl-learner.org/res/action123123614', 'http://dl-learner.org/res/action123123814', 'http://dl-learner.org/res/action123123914', 'http://dl-learner.org/res/action123124014', 'http://dl-learner.org/res/action123124114', 'http://dl-learner.org/res/action123124214', 'http://dl-learner.org/res/action123124314', 'http://dl-learner.org/res/action123124414', 'http://dl-learner.org/res/action123124514', 'http://dl-learner.org/res/action123124814', 'http://dl-learner.org/res/action12314914', 'http://dl-learner.org/res/action12315014', 'http://dl-learner.org/res/action12318314', 'http://dl-learner.org/res/action12318414']",,,,,,,,,
http://dl-learner.org/res/player12413,2,"['http://dl-learner.org/res/action12413127110', 'http://dl-learner.org/res/action12413128110', 'http://dl-learner.org/res/action12413157110', 'http://dl-learner.org/res/action12413158110', 'http://dl-learner.org/res/action12413185110', 'http://dl-learner.org/res/action12413186110', 'http://dl-learner.org/res/action12413235110', 'http://dl-learner.org/res/action12413236110', 'http://dl-learner.org/res/action12413257110', 'http://dl-learner.org/res/action12413258110', 'http://dl-learner.org/res/action1241326110', 'http://dl-learner.org/res/action12413277110', 'http://dl-learner.org/res/action12413278110', 'http://dl-learner.org/res/action12413295110', 'http://dl-learner.org/res/action12413296110', 'http://dl-learner.org/res/action12413311110', 'http://dl-learner.org/res/action12413312110', 'http://dl-learner.org/res/action12413325110', 'http://dl-learner.org/res/action12413326110', 'http://dl-learner.org/res/action12413339110', 'http://dl-learner.org/res/action12413340110', 'http://dl-learner.org/res/action12413341110', 'http://dl-learner.org/res/action12413343110', 'http://dl-learner.org/res/action12413344110', 'http://dl-learner.org/res/action12413345110', 'http://dl-learner.org/res/action12413346110', 'http://dl-learner.org/res/action12413347110', 'http://dl-learner.org/res/action12413348110', 'http://dl-learner.org/res/action12413349110', 'http://dl-learner.org/res/action12413350110', 'http://dl-learner.org/res/action1241361110', 'http://dl-learner.org/res/action1241362110', 'http://dl-learner.org/res/action1241395110', 'http://dl-learner.org/res/action1241396110']",,,,,,,,,
http://dl-learner.org/res/player12443,2,"['http://dl-learner.org/res/action124431005', 'http://dl-learner.org/res/action124431025', 'http://dl-learner.org/res/action124431045', 'http://dl-learner.org/res/action124431065', 'http://dl-learner.org/res/action1244312552', 'http://dl-learner.org/res/action1244318352', 'http://dl-learner.org/res/action1244320952', 'http://dl-learner.org/res/action1244323352', 'http://dl-learner.org/res/action124432352', 'http://dl-learner.org/res/action1244332552', 'http://dl-learner.org/res/action12443405', 'http://dl-learner.org/res/action1244345', 'http://dl-learner.org/res/action12443845', 'http://dl-learner.org/res/action12443865', 'http://dl-learner.org/res/action12443885', 'http://dl-learner.org/res/action12443925', 'http://dl-learner.org/res/action12443945', 'http://dl-learner.org/res/action12443985']",,,,,,,,,
http://dl-learner.org/res/player12450,2,"['http://dl-learner.org/res/action1245011843', 'http://dl-learner.org/res/action1245014743', 'http://dl-learner.org/res/action1245014843', 'http://dl-learner.org/res/action124501543', 'http://dl-learner.org/res/action1245022543', 'http://dl-learner.org/res/action1245022643', 'http://dl-learner.org/res/action1245025343', 'http://dl-learner.org/res/action1245025543', 'http://dl-learner.org/res/action1245025843', 'http://dl-learner.org/res/action1245026043', 'http://dl-learner.org/res/action1245026243', 'http://dl-learner.org/res/action1245026543', 'http://dl-learner.org/res/action1245027043', 'http://dl-learner.org/res/action124505143']",,,,,,,,,
http://dl-learner.org/res/player1256,2,"['http://dl-learner.org/res/action125611454', 'http://dl-learner.org/res/action125614454', 'http://dl-learner.org/res/action125617254', 'http://dl-learner.org/res/action125620054', 'http://dl-learner.org/res/action125620154', 'http://dl-learner.org/res/action125620254', 'http://dl-learner.org/res/action125620454', 'http://dl-learner.org/res/action125620554', 'http://dl-learner.org/res/action125620654', 'http://dl-learner.org/res/action125620754', 'http://dl-learner.org/res/action125620854', 'http://dl-learner.org/res/action125621054', 'http://dl-learner.org/res/action125621154', 'http://dl-learner.org/res/action125621254', 'http://dl-learner.org/res/action125621354', 'http://dl-learner.org/res/action125621454', 'http://dl-learner.org/res/action125621654', 'http://dl-learner.org/res/action125621754', 'http://dl-learner.org/res/action125621854', 'http://dl-learner.org/res/action125622054', 'http://dl-learner.org/res/action125622154', 'http://dl-learner.org/res/action125622254', 'http://dl-learner.org/res/action125622354', 'http://dl-learner.org/res/action125622454', 'http://dl-learner.org/res/action12564754', 'http://dl-learner.org/res/action12564854', 'http://dl-learner.org/res/action12568154', 'http://dl-learner.org/res/action12568254']",,,,,,,,,
http://dl-learner.org/res/player12674,2,"['http://dl-learner.org/res/action1267412552', 'http://dl-learner.org/res/action1267415552', 'http://dl-learner.org/res/action1267418352', 'http://dl-learner.org/res/action1267420952', 'http://dl-learner.org/res/action1267432752', 'http://dl-learner.org/res/action1267432952', 'http://dl-learner.org/res/action1267433152', 'http://dl-learner.org/res/action1267433552', 'http://dl-learner.org/res/action1267433652', 'http://dl-learner.org/res/action1267433752', 'http://dl-learner.org/res/action1267433852', 'http://dl-learner.org/res/action126745952', 'http://dl-learner.org/res/action126749352', 'http://dl-learner.org/res/action126749452']",,,,,,,,,
http://dl-learner.org/res/player12679,2,"['http://dl-learner.org/res/action126791916', 'http://dl-learner.org/res/action126792426', 'http://dl-learner.org/res/action126792636', 'http://dl-learner.org/res/action126792836', 'http://dl-learner.org/res/action126793026', 'http://dl-learner.org/res/action12679326', 'http://dl-learner.org/res/action126793746']",,,,,,,,,
http://dl-learner.org/res/player1274,0,"['http://dl-learner.org/res/action12741005', 'http://dl-learner.org/res/action12741025', 'http://dl-learner.org/res/action12741035', 'http://dl-learner.org/res/action12741045', 'http://dl-learner.org/res/action12741055', 'http://dl-learner.org/res/action12741065', 'http://dl-learner.org/res/action12741075', 'http://dl-learner.org/res/action12741085', 'http://dl-learner.org/res/action1274395', 'http://dl-learner.org/res/action1274405', 'http://dl-learner.org/res/action127445', 'http://dl-learner.org/res/action1274755', 'http://dl-learner.org/res/action1274765', 'http://dl-learner.org/res/action1274775', 'http://dl-learner.org/res/action1274795', 'http://dl-learner.org/res/action1274805', 'http://dl-learner.org/res/action1274815', 'http://dl-learner.org/res/action1274825', 'http://dl-learner.org/res/action1274835', 'http://dl-learner.org/res/action1274845', 'http://dl-learner.org/res/action1274905', 'http://dl-learner.org/res/action1274915', 'http://dl-learner.org/res/action1274925', 'http://dl-learner.org/res/action1274965', 'http://dl-learner.org/res/action1274975', 'http://dl-learner.org/res/action1274995']",,,,,,,,,
http://dl-learner.org/res/player12745,2,"['http://dl-learner.org/res/action127451011', 'http://dl-learner.org/res/action1274511111', 'http://dl-learner.org/res/action1274511211', 'http://dl-learner.org/res/action1274514111', 'http://dl-learner.org/res/action1274514211', 'http://dl-learner.org/res/action1274517111', 'http://dl-learner.org/res/action1274517311', 'http://dl-learner.org/res/action1274517411', 'http://dl-learner.org/res/action1274517511', 'http://dl-learner.org/res/action1274517611', 'http://dl-learner.org/res/action1274517711', 'http://dl-learner.org/res/action1274517911', 'http://dl-learner.org/res/action1274518011', 'http://dl-learner.org/res/action1274518111', 'http://dl-learner.org/res/action1274518211', 'http://dl-learner.org/res/action1274518311', 'http://dl-learner.org/res/action1274518411', 'http://dl-learner.org/res/action1274518511', 'http://dl-learner.org/res/action1274518711', 'http://dl-learner.org/res/action1274518911', 'http://dl-learner.org/res/action1274519011', 'http://dl-learner.org/res/action1274519111', 'http://dl-learner.org/res/action1274519211', 'http://dl-learner.org/res/action1274519311', 'http://dl-learner.org/res/action1274519411', 'http://dl-learner.org/res/action1274519511', 'http://dl-learner.org/res/action1274519611', 'http://dl-learner.org/res/action1274519711', 'http://dl-learner.org/res/action127454511', 'http://dl-learner.org/res/action127454611', 'http://dl-learner.org/res/action127457911', 'http://dl-learner.org/res/action127458011', 'http://dl-learner.org/res/action12745911']",,,,,,,,,
http://dl-learner.org/res/player12765,2,"['http://dl-learner.org/res/action1276510335', 'http://dl-learner.org/res/action1276513535', 'http://dl-learner.org/res/action1276516635', 'http://dl-learner.org/res/action1276519335', 'http://dl-learner.org/res/action1276521935', 'http://dl-learner.org/res/action1276524335', 'http://dl-learner.org/res/action1276524435', 'http://dl-learner.org/res/action1276526535', 'http://dl-learner.org/res/action1276530335', 'http://dl-learner.org/res/action1276530435', 'http://dl-learner.org/res/action1276531935', 'http://dl-learner.org/res/action1276532035', 'http://dl-learner.org/res/action1276533335', 'http://dl-learner.org/res/action127653335', 'http://dl-learner.org/res/action1276533435', 'http://dl-learner.org/res/action1276534535', 'http://dl-learner.org/res/action1276534635', 'http://dl-learner.org/res/action1276535535', 'http://dl-learner.org/res/action1276535635', 'http://dl-learner.org/res/action1276536335', 'http://dl-learner.org/res/action1276536435', 'http://dl-learner.org/res/action1276536935', 'http://dl-learner.org/res/action1276537035', 'http://dl-learner.org/res/action1276537535', 'http://dl-learner.org/res/action1276537635', 'http://dl-learner.org/res/action1276537735', 'http://dl-learner.org/res/action1276537835', 'http://dl-learner.org/res/action127656935', 'http://dl-learner.org/res/action127657035']",,,,,,,,,
http://dl-learner.org/res/player12780,2,['http://dl-learner.org/res/action1278012430'],,,,,,,,,
http://dl-learner.org/res/player12813,2,"['http://dl-learner.org/res/action12813127110', 'http://dl-learner.org/res/action12813128110', 'http://dl-learner.org/res/action12813157110', 'http://dl-learner.org/res/action12813158110', 'http://dl-learner.org/res/action12813185110', 'http://dl-learner.org/res/action12813186110', 'http://dl-learner.org/res/action12813211110', 'http://dl-learner.org/res/action12813212110', 'http://dl-learner.org/res/action12813235110', 'http://dl-learner.org/res/action12813236110', 'http://dl-learner.org/res/action1281325110', 'http://dl-learner.org/res/action12813257110', 'http://dl-learner.org/res/action12813258110', 'http://dl-learner.org/res/action1281326110', 'http://dl-learner.org/res/action12813277110', 'http://dl-learner.org/res/action12813278110', 'http://dl-learner.org/res/action12813295110', 'http://dl-learner.org/res/action12813296110', 'http://dl-learner.org/res/action12813311110', 'http://dl-learner.org/res/action12813312110', 'http://dl-learner.org/res/action12813325110', 'http://dl-learner.org/res/action12813326110', 'http://dl-learner.org/res/action12813339110', 'http://dl-learner.org/res/action12813340110', 'http://dl-learner.org/res/action12813341110', 'http://dl-learner.org/res/action12813342110', 'http://dl-learner.org/res/action12813343110', 'http://dl-learner.org/res/action12813344110', 'http://dl-learner.org/res/action12813345110', 'http://dl-learner.org/res/action12813346110', 'http://dl-learner.org/res/action12813347110', 'http://dl-learner.org/res/action12813348110', 'http://dl-learner.org/res/action12813349110', 'http://dl-learner.org/res/action12813350110', 'http://dl-learner.org/res/action1281361110', 'http://dl-learner.org/res/action1281362110', 'http://dl-learner.org/res/action1281395110', 'http://dl-learner.org/res/action1281396110']",,,,,,,,,
http://dl-learner.org/res/player12882,2,"['http://dl-learner.org/res/action128821201', 'http://dl-learner.org/res/action128821501', 'http://dl-learner.org/res/action12882171', 'http://dl-learner.org/res/action128821771', 'http://dl-learner.org/res/action12882181', 'http://dl-learner.org/res/action128822031', 'http://dl-learner.org/res/action128822271', 'http://dl-learner.org/res/action128822501', 'http://dl-learner.org/res/action128822721', 'http://dl-learner.org/res/action128822731', 'http://dl-learner.org/res/action128822781', 'http://dl-learner.org/res/action128822791', 'http://dl-learner.org/res/action128822811', 'http://dl-learner.org/res/action128822831', 'http://dl-learner.org/res/action128822841', 'http://dl-learner.org/res/action128822871', 'http://dl-learner.org/res/action12882871']",,,,,,,,,
