,label,atom,has_bond,atom_symbol,has_binding_with,first_bound_atom,second_bound_atom
http://dl-learner.org/nctrer/180/atom18,2,,,['http://dl-learner.org/nctrer/atom/O'],['http://dl-learner.org/nctrer/180/atom19'],,
http://dl-learner.org/nctrer/180/atom2,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/180/atom3'],,
http://dl-learner.org/nctrer/180/atom3,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/180/atom23', 'http://dl-learner.org/nctrer/180/atom4']",,
http://dl-learner.org/nctrer/180/atom4,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/180/atom5'],,
http://dl-learner.org/nctrer/180/atom5,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/180/atom6'],,
http://dl-learner.org/nctrer/180/atom6,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/180/atom7', 'http://dl-learner.org/nctrer/180/atom8']",,
http://dl-learner.org/nctrer/180/atom7,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/180/atom8,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/180/atom9'],,
http://dl-learner.org/nctrer/180/atom9,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/180/atom10'],,
http://dl-learner.org/nctrer/181/atom1,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/181/atom10', 'http://dl-learner.org/nctrer/181/atom2']",,
http://dl-learner.org/nctrer/181/atom10,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/181/atom11'],,
http://dl-learner.org/nctrer/181/atom11,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/181/atom12', 'http://dl-learner.org/nctrer/181/atom16']",,
http://dl-learner.org/nctrer/181/atom12,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/181/atom13'],,
http://dl-learner.org/nctrer/181/atom13,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/181/atom14'],,
http://dl-learner.org/nctrer/181/atom14,2,,,['http://dl-learner.org/nctrer/atom/O'],"['http://dl-learner.org/nctrer/181/atom15', 'http://dl-learner.org/nctrer/181/atom17']",,
http://dl-learner.org/nctrer/181/atom15,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/181/atom16'],,
http://dl-learner.org/nctrer/181/atom16,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/181/atom17,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/181/atom18,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/181/atom19,2,,,['http://dl-learner.org/nctrer/atom/O'],,,
http://dl-learner.org/nctrer/181/atom2,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/181/atom3', 'http://dl-learner.org/nctrer/181/atom7']",,
http://dl-learner.org/nctrer/181/atom20,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/181/atom21,2,,,['http://dl-learner.org/nctrer/atom/H'],,,
http://dl-learner.org/nctrer/181/atom22,2,,,['http://dl-learner.org/nctrer/atom/H'],,,
http://dl-learner.org/nctrer/181/atom23,2,,,['http://dl-learner.org/nctrer/atom/H'],,,
http://dl-learner.org/nctrer/181/atom24,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/181/atom25,2,,,['http://dl-learner.org/nctrer/atom/H'],,,
http://dl-learner.org/nctrer/181/atom3,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/181/atom4', 'http://dl-learner.org/nctrer/181/atom8']",,
http://dl-learner.org/nctrer/181/atom4,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/181/atom5'],,
http://dl-learner.org/nctrer/181/atom5,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/181/atom6'],,
http://dl-learner.org/nctrer/181/atom6,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/181/atom7'],,
http://dl-learner.org/nctrer/181/atom7,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/181/atom8,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/181/atom18', 'http://dl-learner.org/nctrer/181/atom9']",,
http://dl-learner.org/nctrer/181/atom9,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/181/atom10'],,
http://dl-learner.org/nctrer/182/atom1,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/182/atom10', 'http://dl-learner.org/nctrer/182/atom18', 'http://dl-learner.org/nctrer/182/atom2', 'http://dl-learner.org/nctrer/182/atom20']",,
http://dl-learner.org/nctrer/182/atom10,2,,,['http://dl-learner.org/nctrer/atom/O'],,,
http://dl-learner.org/nctrer/182/atom11,2,,,['http://dl-learner.org/nctrer/atom/O'],['http://dl-learner.org/nctrer/182/atom12'],,
http://dl-learner.org/nctrer/182/atom2,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/182/atom16', 'http://dl-learner.org/nctrer/182/atom23', 'http://dl-learner.org/nctrer/182/atom3']",,
http://dl-learner.org/nctrer/182/atom3,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/182/atom21', 'http://dl-learner.org/nctrer/182/atom4', 'http://dl-learner.org/nctrer/182/atom8']",,
http://dl-learner.org/nctrer/182/atom4,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/182/atom5'],,
http://dl-learner.org/nctrer/182/atom5,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/182/atom6'],,
http://dl-learner.org/nctrer/182/atom6,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/182/atom15', 'http://dl-learner.org/nctrer/182/atom25', 'http://dl-learner.org/nctrer/182/atom7']",,
http://dl-learner.org/nctrer/182/atom7,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/182/atom11', 'http://dl-learner.org/nctrer/182/atom24', 'http://dl-learner.org/nctrer/182/atom8']",,
http://dl-learner.org/nctrer/182/atom8,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/182/atom22', 'http://dl-learner.org/nctrer/182/atom9']",,
http://dl-learner.org/nctrer/182/atom9,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/182/atom10'],,
http://dl-learner.org/nctrer/183/atom1,2,,,['http://dl-learner.org/nctrer/atom/O'],"['http://dl-learner.org/nctrer/183/atom10', 'http://dl-learner.org/nctrer/183/atom11', 'http://dl-learner.org/nctrer/183/atom2']",,
http://dl-learner.org/nctrer/183/atom2,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/183/atom3'],,
http://dl-learner.org/nctrer/183/atom3,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/183/atom4'],,
http://dl-learner.org/nctrer/183/atom4,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/183/atom5', 'http://dl-learner.org/nctrer/183/atom9']",,
http://dl-learner.org/nctrer/183/atom5,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/183/atom6'],,
http://dl-learner.org/nctrer/183/atom6,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/183/atom7'],,
http://dl-learner.org/nctrer/183/atom7,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/183/atom8'],,
http://dl-learner.org/nctrer/183/atom8,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/183/atom9'],,
http://dl-learner.org/nctrer/184/atom1,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/184/atom2'],,
http://dl-learner.org/nctrer/184/atom2,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/184/atom3'],,
http://dl-learner.org/nctrer/184/atom3,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/184/atom4', 'http://dl-learner.org/nctrer/184/atom8']",,
http://dl-learner.org/nctrer/184/atom4,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/184/atom5'],,
http://dl-learner.org/nctrer/184/atom5,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/184/atom6'],,
http://dl-learner.org/nctrer/184/atom6,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/184/atom7'],,
http://dl-learner.org/nctrer/184/atom7,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/184/atom8'],,
http://dl-learner.org/nctrer/184/atom8,2,,,['http://dl-learner.org/nctrer/atom/O'],,,
http://dl-learner.org/nctrer/185/atom1,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/185/atom2'],,
http://dl-learner.org/nctrer/185/atom2,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/185/atom3'],,
http://dl-learner.org/nctrer/185/atom3,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/185/atom4'],,
http://dl-learner.org/nctrer/185/atom4,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/185/atom5'],,
http://dl-learner.org/nctrer/185/atom5,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/185/atom6'],,
http://dl-learner.org/nctrer/185/atom6,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/185/atom7'],,
http://dl-learner.org/nctrer/185/atom7,2,,,['http://dl-learner.org/nctrer/atom/O'],['http://dl-learner.org/nctrer/185/atom8'],,
http://dl-learner.org/nctrer/186/atom1,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/186/atom2'],,
http://dl-learner.org/nctrer/186/atom10,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/186/atom11,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/186/atom12,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/186/atom13,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/186/atom14,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/186/atom15,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/186/atom16,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/186/atom2,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/186/atom3'],,
http://dl-learner.org/nctrer/186/atom3,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/186/atom4'],,
http://dl-learner.org/nctrer/186/atom4,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/186/atom5'],,
http://dl-learner.org/nctrer/186/atom5,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/186/atom6'],,
http://dl-learner.org/nctrer/186/atom6,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/186/atom7'],,
http://dl-learner.org/nctrer/186/atom7,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/186/atom8,2,,,['http://dl-learner.org/nctrer/atom/O'],,,
http://dl-learner.org/nctrer/186/atom9,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom1,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/187/atom2', 'http://dl-learner.org/nctrer/187/atom7']",,
http://dl-learner.org/nctrer/187/atom10,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/187/atom12'],,
http://dl-learner.org/nctrer/187/atom11,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom12,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom13,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom14,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom15,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom16,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom17,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom18,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom19,2,,,['http://dl-learner.org/nctrer/atom/O'],,,
http://dl-learner.org/nctrer/187/atom2,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/187/atom12', 'http://dl-learner.org/nctrer/187/atom16', 'http://dl-learner.org/nctrer/187/atom8']",,
http://dl-learner.org/nctrer/187/atom20,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom21,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom22,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom3,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/187/atom11', 'http://dl-learner.org/nctrer/187/atom15', 'http://dl-learner.org/nctrer/187/atom6']",,
http://dl-learner.org/nctrer/187/atom4,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/187/atom13', 'http://dl-learner.org/nctrer/187/atom14', 'http://dl-learner.org/nctrer/187/atom5']",,
http://dl-learner.org/nctrer/187/atom5,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/187/atom9'],,
http://dl-learner.org/nctrer/187/atom6,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/187/atom10'],,
http://dl-learner.org/nctrer/187/atom7,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom8,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/187/atom9,2,,,['http://dl-learner.org/nctrer/atom/O'],['http://dl-learner.org/nctrer/187/atom11'],,
http://dl-learner.org/nctrer/188/atom1,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/188/atom13', 'http://dl-learner.org/nctrer/188/atom2', 'http://dl-learner.org/nctrer/188/atom21']",,
http://dl-learner.org/nctrer/188/atom10,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/188/atom11,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/188/atom12'],,
http://dl-learner.org/nctrer/188/atom12,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/188/atom13,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/188/atom14', 'http://dl-learner.org/nctrer/188/atom18']",,
http://dl-learner.org/nctrer/188/atom14,2,,,['http://dl-learner.org/nctrer/atom/O'],['http://dl-learner.org/nctrer/188/atom15'],,
http://dl-learner.org/nctrer/188/atom15,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/188/atom16'],,
http://dl-learner.org/nctrer/188/atom16,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/188/atom17', 'http://dl-learner.org/nctrer/188/atom19']",,
http://dl-learner.org/nctrer/188/atom17,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/188/atom18'],,
http://dl-learner.org/nctrer/188/atom18,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/188/atom19,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/188/atom20'],,
http://dl-learner.org/nctrer/188/atom2,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/188/atom11', 'http://dl-learner.org/nctrer/188/atom3']",,
http://dl-learner.org/nctrer/188/atom20,2,,,['http://dl-learner.org/nctrer/atom/H'],,,
http://dl-learner.org/nctrer/188/atom21,2,,,['http://dl-learner.org/nctrer/atom/H'],['http://dl-learner.org/nctrer/188/atom22'],,
http://dl-learner.org/nctrer/188/atom22,2,,,['http://dl-learner.org/nctrer/atom/H'],,,
http://dl-learner.org/nctrer/188/atom23,2,,,['http://dl-learner.org/nctrer/atom/O'],,,
http://dl-learner.org/nctrer/188/atom3,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/188/atom4', 'http://dl-learner.org/nctrer/188/atom8']",,
http://dl-learner.org/nctrer/188/atom4,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/188/atom5'],,
http://dl-learner.org/nctrer/188/atom5,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/188/atom6'],,
http://dl-learner.org/nctrer/188/atom6,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/188/atom7', 'http://dl-learner.org/nctrer/188/atom9']",,
http://dl-learner.org/nctrer/188/atom7,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/188/atom8'],,
http://dl-learner.org/nctrer/188/atom8,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/188/atom9,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/188/atom10'],,
http://dl-learner.org/nctrer/189/atom1,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/189/atom10', 'http://dl-learner.org/nctrer/189/atom18', 'http://dl-learner.org/nctrer/189/atom19', 'http://dl-learner.org/nctrer/189/atom2']",,
http://dl-learner.org/nctrer/189/atom10,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/189/atom11,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/189/atom12'],,
http://dl-learner.org/nctrer/189/atom12,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/189/atom13'],,
http://dl-learner.org/nctrer/189/atom13,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/189/atom14', 'http://dl-learner.org/nctrer/189/atom15']",,
http://dl-learner.org/nctrer/189/atom14,2,,,['http://dl-learner.org/nctrer/atom/O'],,,
http://dl-learner.org/nctrer/189/atom15,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/189/atom16,2,,,['http://dl-learner.org/nctrer/atom/O'],['http://dl-learner.org/nctrer/189/atom17'],,
http://dl-learner.org/nctrer/189/atom17,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/189/atom18', 'http://dl-learner.org/nctrer/189/atom23']",,
http://dl-learner.org/nctrer/189/atom18,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/189/atom19,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/189/atom2,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/189/atom16', 'http://dl-learner.org/nctrer/189/atom22', 'http://dl-learner.org/nctrer/189/atom3']",,
http://dl-learner.org/nctrer/189/atom20,2,,,['http://dl-learner.org/nctrer/atom/O'],,,
http://dl-learner.org/nctrer/189/atom21,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/189/atom22,2,,,['http://dl-learner.org/nctrer/atom/C'],,,
http://dl-learner.org/nctrer/189/atom23,2,,,['http://dl-learner.org/nctrer/atom/H'],,,
http://dl-learner.org/nctrer/189/atom3,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/189/atom20', 'http://dl-learner.org/nctrer/189/atom4', 'http://dl-learner.org/nctrer/189/atom8']",,
http://dl-learner.org/nctrer/189/atom4,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/189/atom5'],,
http://dl-learner.org/nctrer/189/atom5,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/189/atom6'],,
http://dl-learner.org/nctrer/189/atom6,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/189/atom15', 'http://dl-learner.org/nctrer/189/atom7']",,
http://dl-learner.org/nctrer/189/atom7,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/189/atom11', 'http://dl-learner.org/nctrer/189/atom8']",,
http://dl-learner.org/nctrer/189/atom8,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/189/atom21', 'http://dl-learner.org/nctrer/189/atom9']",,
http://dl-learner.org/nctrer/189/atom9,2,,,['http://dl-learner.org/nctrer/atom/C'],['http://dl-learner.org/nctrer/189/atom10'],,
http://dl-learner.org/nctrer/19/atom1,2,,,['http://dl-learner.org/nctrer/atom/C'],"['http://dl-learner.org/nctrer/19/atom17', 'http://dl-learner.org/nctrer/19/atom18', 'http://dl-learner.org/nctrer/19/atom19', 'http://dl-learner.org/nctrer/19/atom2']",,
http://dl-learner.org/nctrer/19/atom10,2,,,['http://dl-learner.org/nctrer/atom/O'],"['http://dl-learner.org/nctrer/19/atom11', 'http://dl-learner.org/nctrer/19/atom15']",,
http://dl-learner.org/nctrer/19/atom11,2,,,['http://dl-learner.org/nctrer/atom/O'],['http://dl-learner.org/nctrer/19/atom12'],,
http://dl-learner.org/nctrer/19/atom12,2,,,['http://dl-learner.org/nctrer/atom/O'],['http://dl-learner.org/nctrer/19/atom13'],,
http://dl-learner.org/nctrer/19/atom13,2,,,['http://dl-learner.org/nctrer/atom/O'],"['http://dl-learner.org/nctrer/19/atom14', 'http://dl-learner.org/nctrer/19/atom16']",,
